time,altitude,interior_humidity
1479758767,8224.102692,3.27121388
1479758768,8212.899223,3.2815128
1479758769,8201.505814,3.281646771
1479758770,8190.806956,3.292378857
1479758771,8179.774647,3.28141345
1479758773,8169.80985,3.292087394
1479758774,8159.053522,3.291809523
1479758775,8149.227614,3.291407818
1479758776,8137.253387,3.280787248
1479758777,8127.751879,3.286117145
1479758778,8117.979617,3.285604516
1479758779,8105.723626,3.29098648
1479758780,8094.682263,3.285738704
1479758782,8084.46426,3.29062706
1479758783,8072.530112,3.285313523
1479758784,8063.481238,3.290589305
1479758785,8052.628556,3.284840095
1479758786,8040.320455,3.295302268
1479758787,8029.48396,3.300289025
1479758788,8018.700229,3.300625365
1479758789,8008.802587,3.310893177
1479758791,7998.298617,3.321503269
1479758792,7988.151955,3.33193733
1479758793,7978.645206,3.347725958
1479758794,7967.943411,3.35827454
1479758795,7957.922307,3.368783953
1479758796,7947.503368,3.379274003
1479758797,7938.613089,3.389786539
1479758798,7927.749748,3.405564949
1479758799,7918.569244,3.426950862
1479758801,7907.087211,3.437390318
1479758802,7896.973367,3.453290748
1479758803,7887.22084,3.463845774
1479758804,7877.660834,3.473894601
1479758805,7866.793456,3.495400706
1479758806,7856.012509,3.521901202
1479758807,7848.060443,3.527006486
1479758808,7836.894177,3.542819771
1479758810,7826.035772,3.563847336
1479758811,7816.520851,3.579417761
1479758812,7805.032379,3.611618869
1479758813,7794.760581,3.632799239
1479758814,7785.270418,3.664137481
1479758815,7775.684926,3.706441036
1479758816,7764.268266,3.748871375
1479758817,7754.295134,3.80675124
1479758819,7744.801599,3.854625233
1479758820,7735.000402,3.912961761
1479758821,7725.517439,3.971290819
1479758822,7716.130817,4.007855712
1479758823,7705.236156,4.071585064
1479758824,7695.592611,4.145889786
1479758825,7685.631471,4.214439511
1479758826,7675.796227,4.283344225
1479758828,7665.684442,4.357784384
1479758829,7655.983956,4.42188781
1479758830,7645.661166,4.474736188
1479758831,7636.377294,4.553895758
1479758832,7626.481714,4.607196815
1479758833,7616.409606,4.654881967
1479758834,7600.193105,4.695849929
1479758835,7597.200016,4.750701006
1479758836,7587.310015,4.782305543
1479758838,7577.608104,4.829887129
1479758839,7567.331295,4.888337302
1479758840,7557.770229,4.931019898
1479758841,7547.597683,4.98924106
1479758842,7536.095742,5.037320722
1479758843,7527.590113,5.080337459
1479758844,7517.059993,5.143417281
1479758845,7507.980236,5.202005113
1479758847,7497.908951,5.260672339
1479758848,7486.914602,5.318392884
1479758849,7478.242499,5.40803591
1479758850,7468.476437,5.524991213
1479758851,7457.1755,5.626078519
1479758852,7447.696533,5.726864248
1479758853,7437.697246,5.874983969
1479758854,7427.034716,5.997430465
1479758856,7416.57143,6.09294571
1479758857,7405.427491,6.167660132
1479758858,7395.722387,6.273225056
1479758859,7385.999407,6.421748649
1479758860,7377.547456,6.517617591
1479758861,7367.256128,6.591304549
1479758862,7357.746847,6.713112641
1479758863,7346.254331,6.824358851
1479758865,7335.558934,6.925498687
1479758866,7325.913398,7.010272184
1479758867,7315.524981,7.089750841
1479758868,7305.507899,7.163425507
1479758869,7296.927191,7.201245157
1479758870,7286.452227,7.280729733
1479758871,7277.357984,7.328900497
1479758872,7267.661711,7.328749057
1479758873,7258.018662,7.381439307
1479758875,7246.270256,7.439923561
1479758876,7237.640642,7.471564671
1479758877,7228.189043,7.482255637
1479758878,7219.262188,7.514046923
1479758879,7209.489061,7.546139258
1479758880,7199.695369,7.572887396
1479758882,7190.475251,7.604250381
1479758883,7180.591888,7.656800289
1479758884,7170.896802,7.730329782
1479758885,7161.353064,7.782701538
1479758886,7151.544152,7.841165789
1479758887,7142.624255,7.857381167
1479758888,7132.567156,7.883110896
1479758889,7123.009028,7.883396924
1479758890,7112.952299,7.904273854
1479758892,7102.835428,7.941584586
1479758893,7093.69103,7.925687672
1479758894,7084.267642,7.925906076
1479758895,7074.040162,7.962560935
1479758896,7064.190289,7.968079282
1479758897,7055.179569,7.983906333
1479758898,7045.004001,8.062706753
1479758899,7033.825432,8.121565496
1479758901,7025.779528,8.164216244
1479758902,7015.671334,8.242938263
1479758903,7005.216029,8.290959427
1479758904,6995.008996,8.348813622
1479758905,6986.663448,8.406514179
1479758906,6977.196005,8.454190461
1479758907,6967.313746,8.507557989
1479758908,6958.458126,8.545315243
1479758910,6948.756871,8.571241485
1479758911,6937.559317,8.650174166
1479758912,6927.868063,8.703471768
1479758913,6918.523485,8.741085464
1479758914,6908.94563,8.79299698
1479758915,6900.149182,8.852060935
1479758916,6892.15951,8.857654957
1479758917,6883.099172,8.857256314
1479758919,6874.56113,8.90492907
1479758920,6864.06396,8.963194883
1479758921,6855.082684,8.979357552
1479758922,6845.432099,9.005829963
1479758923,6835.399183,9.058586758
1479758924,6825.325028,9.116745648
1479758925,6817.143255,9.174270194
1479758926,6807.670773,9.23256886
1479758927,6797.181182,9.269789694
1479758929,6788.57352,9.317316728
1479758930,6778.673676,9.349186337
1479758931,6769.541306,9.35434904
1479758932,6760.216651,9.38595991
1479758933,6749.723258,9.438734068
1479758934,6739.966826,9.506993879
1479758935,6730.767522,9.554859669
1479758936,6720.757837,9.602290287
1479758938,6711.526453,9.628623169
1479758939,6703.10177,9.64356838
1479758940,6693.186269,9.69684891
1479758941,6683.789688,9.728896366
1479758942,6675.23825,9.739928122
1479758943,6665.41613,9.761658187
1479758944,6655.880259,9.782667163
1479758945,6647.271718,9.782824413
1479758947,6637.562685,9.798610081
1479758948,6627.827258,9.809298825
1479758949,6618.504415,9.799208599
1479758950,6608.007887,9.798808087
1479758951,6597.811304,9.813777841
1479758952,6588.781316,9.799096096
1479758953,6579.08902,9.788276646
1479758954,6569.109632,9.740581242
1479758955,6559.419799,9.692854417
1479758957,6550.506404,9.655886331
1479758958,6541.589335,9.629534189
1479758959,6532.15964,9.587396225
1479758960,6522.71125,9.544532474
1479758961,6513.728721,9.50226616
1479758962,6504.294937,9.449381431
1479758963,6495.415384,9.385533151
1479758964,6486.281271,9.364381502
1479758966,6477.504909,9.306630913
1479758967,6467.358903,9.232055788
1479758968,6458.442703,9.205539084
1479758969,6448.784632,9.158411396
1479758970,6439.326779,9.100404475
1479758971,6431.403244,9.02065596
1479758972,6421.797645,8.968269312
1479758973,6411.523041,8.894282078
1479758975,6403.675965,8.798540168
1479758976,6392.503255,8.757005802
1479758977,6384.351313,8.699960339
1479758978,6375.169482,8.630519809
1479758979,6365.796696,8.566667897
1479758980,6355.90048,8.498524007
1479758981,6346.899859,8.429581133
1479758982,6336.796345,8.333819426
1479758984,6328.230029,8.243491004
1479758985,6319.198473,8.159595775
1479758986,6309.885338,8.08057928
1479758987,6300.807171,8.02271473
1479758988,6289.245072,7.97567789
1479758989,6281.434187,7.912911228
1479758990,6272.876216,7.828013596
1479758991,6263.821557,7.78056348
1479758992,6253.658835,7.733705932
1479758994,6245.082836,7.63792005
1479758995,6235.069425,7.575001512
1479758996,6225.496242,7.511611383
1479758997,6216.8981,7.448301475
1479758998,6207.570181,7.384449299
1479758999,6197.94428,7.342226335
1479759000,6188.258237,7.311533716
1479759001,6178.921728,7.269353479
1479759003,6170.728028,7.199975402
1479759004,6160.278897,7.142221589
1479759005,6151.388879,7.062247281
1479759006,6142.496507,6.994143972
1479759007,6134.093112,6.887924929
1479759008,6123.59453,6.803433743
1479759009,6113.94161,6.724489911
1479759010,6106.50328,6.646050405
1479759012,6096.856978,6.534296688
1479759013,6086.896632,6.460584231
1479759014,6076.729436,6.381360541
1479759015,6068.159352,6.280361907
1479759016,6058.591775,6.179506449
1479759017,6049.489372,6.079038221
1479759018,6040.463701,5.994262976
1479759019,6032.017433,5.925703626
1479759020,6021.812491,5.830036379
1479759022,6012.749236,5.751004058
1479759023,6003.839089,5.692710312
1479759024,5993.791342,5.634477623
1479759025,5984.342365,5.560254443
1479759026,5975.539069,5.491229498
1479759027,5966.308376,5.438477001
1479759028,5956.500279,5.380105517
1479759029,5948.201949,5.354104168
1479759031,5938.864072,5.284692826
1479759032,5929.726217,5.215521129
1479759033,5919.771536,5.16825049
1479759034,5909.464682,5.115073584
1479759035,5900.122911,5.078248726
1479759036,5889.60981,5.046410532
1479759037,5880.672019,5.020053387
1479759038,5871.63834,4.993382392
1479759040,5862.279307,4.956075369
1479759041,5852.7885,4.929756677
1479759042,5843.863716,4.913992007
1479759043,5833.555963,4.876734897
1479759044,5824.708649,4.850276094
1479759045,5814.763191,4.829115096
1479759046,5805.539292,4.8133386
1479759047,5796.20375,4.797534524
1479759049,5785.95561,4.770847266
1479759050,5777.008753,4.771256324
1479759051,5767.540035,4.74443731
1479759052,5758.606537,4.728801513
1479759053,5749.104553,4.71296261
1479759054,5740.227031,4.702208153
1479759055,5731.321275,4.681054909
1479759056,5721.566745,4.670714469
1479759057,5711.898019,4.681707315
1479759059,5703.558124,4.676296437
1479759060,5693.812313,4.660319263
1479759061,5683.789464,4.660434625
1479759062,5675.381088,4.644580657
1479759063,5665.196347,4.623084856
1479759064,5657.655088,4.601831518
1479759065,5647.182717,4.597109188
1479759066,5636.972381,4.597690749
1479759068,5628.863487,4.602989656
1479759069,5619.289585,4.592280243
1479759070,5609.099316,4.592587525
1479759071,5600.200691,4.593040029
1479759073,5579.008479,4.587454364
1479759075,5568.647437,4.58801566
1479759076,5559.473486,4.593301008
1479759077,5550.145491,4.598792765
1479759078,5540.295159,4.620579543
1479759079,5532.266526,4.599561858
1479759080,5522.699733,4.599622964
1479759081,5512.612804,4.588961665
1479759082,5502.789153,4.594890032
1479759084,5492.949982,4.583868317
1479759085,5482.818683,4.573692588
1479759086,5473.899037,4.579133084
1479759087,5463.689433,4.568821519
1479759088,5454.359985,4.574494944
1479759089,5446.3248,4.580104162
1479759090,5437.406482,4.569246294
1479759091,5427.86809,4.558907117
1479759093,5418.266746,4.570334389
1479759094,5409.307576,4.564998601
1479759095,5400.861594,4.571085592
1479759096,5390.901566,4.571244621
1479759097,5381.384441,4.565661148
1479759098,5372.10922,4.576455794
1479759099,5363.427602,4.565972566
1479759100,5354.599077,4.566555691
1479759101,5345.602276,4.561355893
1479759103,5337.246109,4.539884621
1479759104,5326.942821,4.535196738
1479759105,5318.445555,4.535354472
1479759106,5309.725508,4.545941924
1479759107,5299.874447,4.546349664
1479759108,5290.175312,4.546753244
1479759109,5281.280734,4.557711339
1479759110,5272.384894,4.541557309
1479759112,5263.017187,4.536473132
1479759113,5254.299463,4.526062859
1479759114,5244.350866,4.52617467
1479759115,5235.93182,4.521258496
1479759116,5226.56465,4.532014424
1479759117,5217.489847,4.521318472
1479759118,5209.297429,4.50554995
1479759119,5199.083001,4.511198322
1479759121,5189.793119,4.522478693
1479759122,5180.939704,4.5276779
1479759123,5171.056033,4.522511783
1479759124,5162.705864,4.522741345
1479759125,5153.868697,4.522964703
1479759126,5145.422832,4.506920397
1479759129,5124.145996,4.480511083
1479759130,5115.089463,4.475342211
1479759131,5106.688018,4.475491584
1479759132,5097.184252,4.465127808
1479759133,5088.799025,4.470775858
1479759134,5079.376705,4.454723885
1479759135,5070.156956,4.444117564
1479759137,5061.397807,4.438883281
1479759138,5052.558847,4.449725867
1479759139,5043.34266,4.428225729
1479759140,5034.019722,4.412165666
1479759141,5025.584659,4.412696131
1479759142,5016.606094,4.418157784
1479759143,5006.239083,4.413002711
1479759144,4997.910126,4.418624268
1479759145,4988.499751,4.423931105
1479759147,4979.743996,4.429219653
1479759148,4970.604061,4.434951936
1479759149,4961.773296,4.451074427
1479759150,4953.171186,4.445535615
1479759151,4943.211476,4.445933807
1479759152,4934.412082,4.462504193
1479759153,4926.32193,4.462135153
1479759154,4917.453425,4.462575555
1479759156,4907.513835,4.462905856
1479759157,4898.834824,4.479643336
1479759158,4890.363198,4.463034307
1479759159,4880.182397,4.447319352
1479759160,4871.394249,4.436885426
1479759161,4862.704294,4.410238461
1479759162,4853.816841,4.399745507
1479759163,4844.346689,4.389307788
1479759165,4836.265071,4.373120674
1479759166,4827.55551,4.362922418
1479759167,4818.143023,4.363125665
1479759168,4810.502162,4.368620356
1479759169,4800.562374,4.368760009
1479759170,4792.092496,4.369005401
1479759171,4783.682801,4.380036851
1479759172,4774.375893,4.36915104
1479759174,4765.134346,4.374622785
1479759175,4756.008782,4.380194845
1479759176,4747.526309,4.38586358
1479759177,4737.800517,4.380606829
1479759178,4729.186074,4.380676827
1479759179,4719.968841,4.364887138
1479759180,4710.929985,4.37034009
1479759181,4702.320946,4.359591678
1479759182,4693.922479,4.370485729
1479759184,4684.651827,4.365411195
1479759185,4675.884707,4.381640789
1479759186,4667.298264,4.392180659
1479759187,4658.464854,4.397649042
1479759188,4649.863229,4.392391163
1479759189,4640.381436,4.403370946
1479759190,4631.317522,4.408602815
1479759191,4621.269086,4.403350849
1479759193,4612.514284,4.392880332
1479759194,4604.003558,4.398373652
1479759195,4594.969668,4.398578389
1479759196,4586.69472,4.398532223
1479759197,4576.996238,4.38240076
1479759198,4568.317208,4.377389305
1479759199,4558.908374,4.372041869
1479759200,4549.504181,4.361661464
1479759202,4540.375931,4.36691562
1479759203,4531.287365,4.367218497
1479759204,4523.681845,4.372574547
1479759205,4515.425783,4.399429455
1479759206,4506.101569,4.378214266
1479759207,4498.206469,4.383884702
1479759208,4489.66561,4.378352093
1479759209,4481.060408,4.378416012
1479759211,4472.229983,4.378611766
1479759212,4463.083576,4.373187027
1479759213,4454.735483,4.362582917
1479759214,4444.446947,4.357361203
1479759215,4436.252668,4.35761961
1479759216,4428.587427,4.368513696
1479759217,4419.542658,4.368565504
1479759218,4411.318541,4.384900662
1479759219,4402.896994,4.390130605
1479759221,4395.134572,4.400798385
1479759222,4385.903159,4.438302605
1479759223,4377.616904,4.518355879
1479759224,4369.054652,4.598550398
1479759225,4359.635423,4.684590046
1479759226,4351.508962,4.759365644
1479759227,4343.164815,4.828891432
1479759228,4334.457906,4.904045272
1479759230,4326.591716,4.96271519
1479759231,4318.005888,5.032383204
1479759232,4308.926043,5.091153379
1479759233,4300.27793,5.160689918
1479759234,4290.883164,5.208725414
1479759235,4283.445246,5.267674584
1479759236,4274.928438,5.326541513
1479759237,4266.066564,5.369399779
1479759239,4258.231552,5.407206169
1479759240,4250.301931,5.450290191
1479759241,4241.986043,5.49271281
1479759242,4233.76074,5.535775729
1479759243,4225.283472,5.563422797
1479759244,4216.955229,5.616758997
1479759245,4208.977681,5.675374897
1479759246,4199.501844,5.713058608
1479759247,4192.476071,5.750923676
1479759249,4183.518367,5.782684277
1479759250,4176.066689,5.841579413
1479759251,4168.071122,5.906374973
1479759252,4160.153348,6.061425462
1479759253,4152.027402,6.243104939
1479759254,4143.370194,6.393341996
1479759255,4135.137552,6.585810985
1479759256,4126.711822,6.847858126
1479759258,4118.165909,7.147548719
1479759259,4109.286927,7.56962672
1479759260,4100.642233,7.863886118
1479759261,4092.840791,8.195584791
1479759262,4084.991286,8.607242402
1479759263,4076.431736,9.023892667
1479759264,4068.567168,9.297406998
1479759265,4060.804739,9.4956736
1479759267,4052.691648,9.885214092
1479759268,4044.217306,10.23837738
1479759269,4036.1899,10.55934323
1479759270,4027.252318,10.84253865
1479759271,4018.783592,11.08340812
1479759272,4010.968682,11.23422038
1479759273,4002.515643,11.43164985
1479759274,3994.46147,11.53997774
1479759276,3986.933248,11.61535543
1479759277,3979.047526,11.73262215
1479759278,3970.727911,11.90909898
1479759279,3962.767221,12.04859961
1479759280,3954.256109,12.13468253
1479759281,3945.935054,12.22517925
1479759282,3937.361433,12.35962412
1479759283,3928.928792,12.41947019
1479759284,3921.547591,12.55220279
1479759286,3913.411452,12.68632666
1479759287,3904.883293,12.75696965
1479759288,3897.565424,12.81642245
1479759289,3889.769794,12.95477975
1479759290,3881.268108,13.05151663
1479759291,3873.918159,13.0573861
1479759292,3865.990005,13.06280465
1479759293,3857.541369,13.06321441
1479759295,3849.253359,13.03857492
1479759296,3841.388581,13.06411707
1479759297,3833.097767,13.07516343
1479759298,3825.471009,13.09098126
1479759299,3817.181697,13.08027953
1479759300,3809.529252,12.99602422
1479759301,3800.591742,12.86210648
1479759302,3793.080335,12.68725394
1479759304,3784.555893,12.54806868
1479759305,3775.863581,12.44176563
1479759306,3768.234038,12.28107238
1479759307,3759.958743,12.16919243
1479759308,3752.252311,12.10575722
1479759309,3744.551357,11.98886039
1479759310,3736.95803,11.86562405
1479759311,3728.999069,11.72675803
1479759312,3720.36654,11.53943945
1479759314,3713.051783,11.3474422
1479759315,3705.079948,11.10296881
1479759316,3696.816093,10.88895507
1479759317,3689.020031,10.71255332
1479759318,3680.764826,10.5416417
1479759319,3673.724865,10.35427712
1479759320,3666.124903,10.16143948
1479759321,3657.713175,10.02828276
1479759323,3650.392377,9.910866868
1479759324,3643.060599,9.788121779
1479759325,3635.202781,9.692014989
1479759326,3626.905939,9.62239151
1479759327,3619.195452,9.584804263
1479759328,3611.100977,9.558504666
1479759329,3602.438185,9.537392796
1479759330,3595.296523,9.52184682
1479759332,3587.459019,9.500157517
1479759333,3579.054372,9.484527106
1479759334,3571.511284,9.469032898
1479759335,3563.515079,9.45830401
1479759336,3555.641357,9.442438157
1479759337,3548.454499,9.432806366
1479759338,3540.278049,9.433432165
1479759339,3532.07793,9.449030671
1479759341,3524.492282,9.454653683
1479759342,3516.162188,9.476868836
1479759343,3508.594333,9.503607493
1479759344,3501.013952,9.530523329
1479759345,3492.507559,9.558247448
1479759346,3485.194936,9.580627164
1479759347,3476.904939,9.655151465
1479759348,3469.278057,9.746302627
1479759349,3460.970434,9.858567725
1479759351,3452.716689,10.00872823
1479759352,3444.533584,10.1476035
1479759353,3436.215524,10.29898911
1479759354,3428.78187,10.4383818
1479759355,3420.918631,10.6100039
1479759356,3413.435451,10.80840774
1479759357,3405.452468,11.06538737
1479759358,3396.860002,11.290503
1479759360,3388.826286,11.47819241
1479759361,3380.605082,11.61815121
1479759362,3371.709176,11.79058165
1479759363,3363.595971,12.06800799
1479759364,3355.662949,12.24527167
1479759365,3347.573883,12.432634
1479759366,3339.410932,12.65257242
1479759367,3331.803342,12.87753354
1479759369,3323.940818,13.06005235
1479759370,3315.982788,13.1791046
1479759371,3308.343916,13.31809162
1479759372,3299.776516,13.4742844
1479759373,3291.266163,13.61380859
1479759374,3282.872699,13.75829325
1479759375,3275.00856,13.87653321
1479759376,3267.502916,13.96324054
1479759378,3259.405515,14.18198787
1479759379,3251.880203,14.37488181
1479759380,3243.390873,14.56198578
1479759381,3235.959269,14.68550766
1479759382,3227.449537,14.7721099
1479759383,3219.446614,14.85322261
1479759384,3211.024172,14.9761107
1479759385,3202.563439,15.05140563
1479759386,3195.257066,15.15948627
1479759388,3186.555706,15.30333498
1479759389,3178.479814,15.39024314
1479759390,3170.723432,15.53474847
1479759391,3161.870898,15.68422187
1479759392,3154.075259,15.75465021
1479759393,3145.985855,15.79298936
1479759394,3138.400873,15.93203391
1479759395,3129.45356,16.05489797
1479759397,3121.613555,16.13044768
1479759398,3113.057676,16.12160339
1479759399,3104.724675,16.1426989
1479759400,3096.341594,16.19653462
1479759401,3088.241009,16.30370767
1479759402,3080.604444,16.38931453
1479759403,3072.387363,16.42222031
1479759404,3064.561236,16.43367359
1479759406,3056.476454,16.44061112
1479759407,3048.741778,16.46542756
1479759408,3041.112831,16.50306879
1479759409,3032.94705,16.55638723
1479759410,3025.155356,16.56806418
1479759411,3016.833528,16.6432083
1479759412,3009.341534,16.70888542
1479759413,3001.796217,16.83685234
1479759414,2994.030741,16.93914499
1479759416,2986.560606,17.00851235
1479759417,2978.325125,17.09453997
1479759418,2970.358505,17.179947
1479759419,2963.25977,17.21321145
1479759420,2955.236893,17.26649971
1479759421,2947.169359,17.36288028
1479759422,2938.922412,17.45866579
1479759423,2930.209921,17.46141808
1479759425,2921.850181,17.51470578
1479759426,2912.695864,17.61056549
1479759427,2904.628649,17.65440939
1479759428,2896.343956,17.69219356
1479759429,2888.810223,17.68309338
1479759430,2880.728752,17.74078497
1479759431,2872.580956,17.76358833
1479759432,2865.090222,17.76473866
1479759434,2857.431828,17.76537415
1479759435,2849.572562,17.83955614
1479759436,2841.372194,17.96904787
1479759437,2833.555415,18.03999054
1479759438,2824.959588,18.18896022
1479759439,2816.600376,18.29158015
1479759441,2801.278228,18.4214912
1479759442,2794.048608,18.49201798
1479759443,2786.28695,18.52596588
1479759445,2778.418943,18.62635387
1479759446,2770.262623,18.70254095
1479759447,2762.481695,18.76149049
1479759448,2754.220674,18.83198725
1479759449,2746.403798,18.8595079
1479759450,2737.994413,18.90751664
1479759451,2730.720847,18.93569177
1479759452,2722.827165,19.01070536
1479759453,2715.336541,19.0063074
1479759455,2707.184524,19.04915558
1479759456,2700.230275,19.05994734
1479759457,2692.55846,19.02987964
1479759458,2684.65259,19.05087944
1479759459,2676.585725,19.07325017
1479759460,2668.886168,19.04741327
1479759461,2661.43117,19.00528773
1479759462,2654.827728,19.05304287
1479759464,2646.213167,19.0496795
1479759465,2638.854205,18.9506353
1479759466,2630.499794,18.69713237
1479759467,2622.337627,18.59032075
1479759468,2614.417044,18.67260265
1479759469,2606.318864,18.94560556
1479759470,2598.580019,19.20315196
1479759471,2590.893913,19.38148085
1479759473,2583.011996,19.6014685
1479759474,2575.496886,19.98166125
1479759475,2567.495833,20.34187693
1479759476,2559.053325,20.51480742
1479759477,2550.955652,20.77677424
1479759478,2543.838118,20.94388992
1479759479,2534.605166,21.14858007
1479759480,2527.800935,21.41269851
1479759481,2519.734945,21.83520065
1479759483,2511.701469,22.32424419
1479759484,2503.541222,22.59498754
1479759485,2496.008199,23.3000503
1479759487,2482.477597,24.274374
1479759488,2475.06373,24.69802816
1479759489,2466.892252,25.24420115
1479759490,2459.179041,25.75871841
1479759491,2451.814907,26.0019725
1479759492,2443.94528,26.42363575
1479759493,2435.808594,26.69894122
1479759495,2427.959724,27.01958154
1479759496,2420.380175,27.34096384
1479759497,2411.73143,27.55736878
1479759498,2404.142279,27.87368975
1479759499,2394.968592,28.24220555
1479759500,2386.714802,28.52652884
1479759501,2378.535661,28.59424159
1479759502,2370.729893,28.87661289
1479759504,2363.041915,29.10196613
1479759505,2355.812241,29.32231564
1479759506,2343.555137,29.46925178
1479759507,2335.84184,29.63662974
1479759509,2327.28187,29.91529835
1479759510,2319.715757,30.19437925
1479759511,2310.982421,30.37651699
1479759512,2302.903411,30.42240574
1479759513,2295.283701,30.41684061
1479759514,2286.276753,30.42901349
1479759515,2278.691092,30.48425882
1479759516,2271.081866,30.65515204
1479759517,2262.532839,30.85962414
1479759519,2253.71931,30.9112186
1479759520,2245.465774,30.91921229
1479759521,2237.540477,31.13882892
1479759522,2228.655668,31.211581
1479759523,2220.213917,31.11207658
1479759524,2211.267914,31.01635237
1479759525,2201.664282,30.90431383
1479759526,2193.941689,30.75154878
1479759528,2186.047138,30.75734074
1479759529,2178.838148,30.86589648
1479759530,2169.439156,30.87398491
1479759531,2158.6314,30.87614052
1479759532,2151.154929,31.30323236
1479759533,2142.465187,31.60528254
1479759535,2134.716352,31.87035839
1479759536,2126.70521,32.14414934
1479759537,2118.338053,32.43373228
1479759538,2110.227601,32.93794026
1479759539,2101.684918,33.47400729
1479759540,2093.765967,33.75907613
1479759541,2086.018336,34.07068381
1479759542,2078.65305,34.36577205
1479759544,2070.072212,34.59722899
1479759545,2062.957344,34.86532941
1479759546,2055.236989,34.97888238
1479759547,2046.61678,34.97058185
1479759548,2038.670214,34.95094176
1479759549,2031.187227,34.83361181
1479759550,2022.66706,34.79718549
1479759552,2010.430744,34.80906964
1479759553,2002.391137,34.81734545
1479759554,1999.780564,34.87808174
1479759555,1985.99592,35.06088339
1479759556,1977.794164,35.22306984
1479759557,1970.272787,35.61918061
1479759559,1961.209268,35.84518962
1479759560,1952.005544,35.92398841
1479759561,1944.40417,36.01638464
1479759562,1935.137877,36.33686591
1479759563,1927.394273,36.70211166
1479759564,1919.54625,36.81346198
1479759565,1911.870116,37.18769435
1479759566,1903.703527,37.65767142
1479759568,1895.39001,37.91826357
1479759569,1887.679255,38.0115174
1479759570,1877.699312,38.26360185
1479759571,1869.437197,38.64489027
1479759572,1860.794485,38.83485618
1479759573,1851.761216,39.06599055
1479759574,1843.876877,39.36594
1479759575,1836.699529,39.55542713
1479759577,1828.312072,39.84899972
1479759578,1819.454023,39.91302234
1479759579,1811.794602,39.84032001
1479759580,1803.717914,39.95612457
1479759581,1795.656931,40.17580285
1479759582,1787.160588,40.2913318
1479759583,1779.384995,40.20611747
1479759584,1771.423876,40.47166351
1479759586,1763.630264,40.68758164
1479759587,1755.532302,40.80327009
1479759588,1747.754138,40.77979558
1479759589,1739.835995,40.91515069
1479759590,1731.569531,41.3056645
1479759591,1723.606056,41.45896235
1479759592,1716.178698,41.50038922
1479759593,1708.531689,41.58577007
1479759595,1700.68491,41.73612978
1479759596,1693.135832,41.67653116
1479759597,1685.254626,41.60996467
1479759598,1676.71184,41.67967128
1479759599,1669.344754,41.81544095
1479759600,1661.751396,41.93374629
1479759601,1654.312253,41.99405682
1479759602,1646.903367,41.9929452
1479759603,1639.530574,42.0297231
1479759605,1631.25879,42.00578847
1479759606,1623.775604,41.87404472
1479759607,1615.410664,41.72419595
1479759608,1607.095968,41.67468309
1479759609,1599.058373,41.59341105
1479759610,1591.412372,41.52280282
1479759611,1583.328555,41.51834486
1479759612,1575.704264,41.66247059
1479759614,1567.89483,41.61244766
1479759615,1560.636635,41.49376753
1479759616,1552.948283,41.48914031
1479759617,1545.28351,41.66587563
1479759618,1538.081581,41.8179232
1479759619,1530.358078,41.95381043
1479759620,1523.083806,42.25490205
1479759621,1515.433609,42.48203403
1479759623,1507.598459,42.55907495
1479759624,1499.673684,42.7740482
1479759625,1492.038959,42.96275943
1479759626,1483.752225,43.01737356
1479759627,1476.209221,43.04201841
1479759628,1468.742185,43.01916831
1479759629,1461.015893,42.99223201
1479759630,1453.693649,43.08122893
1479759632,1446.90309,43.04085281
1479759633,1439.492422,43.11137089
1479759634,1431.68589,43.3144204
1479759635,1423.869573,43.41907829
1479759636,1415.85363,43.47132255
1479759637,1407.403489,43.53519398
1479759638,1399.672343,43.42739708
1479759639,1392.913034,43.35028544
1479759640,1385.348226,43.31254541
1479759642,1377.825254,43.45460836
1479759643,1370.649152,43.75053851
1479759644,1363.211696,43.91223093
1479759645,1355.786628,44.03811822
1479759646,1348.043104,44.2814007
1479759647,1340.324338,44.55566118
1479759648,1333.24678,44.7696797
1479759649,1325.13549,45.01379264
1479759651,1317.481521,45.07627216
1479759652,1310.013205,45.35272818
1479759653,1301.995488,45.83462304
1479759654,1294.118977,46.25445289
1479759655,1285.427204,46.85478811
1479759656,1276.974391,47.27638879
1479759657,1268.895109,47.62477698
1479759658,1260.451397,47.77751732
1479759660,1252.264366,47.96102823
1479759661,1244.305051,48.02005621
1479759662,1235.773822,48.203718
1479759663,1227.516868,48.48139463
1479759664,1219.245429,48.74586373
1479759665,1211.410059,48.81236653
1479759666,1203.375648,48.95261262
1479759667,1195.867216,49.13224804
1479759668,1187.465967,49.24825172
1479759670,1179.266646,49.59636698
1479759671,1171.610946,49.88066811
1479759672,1163.124881,50.12947183
1479759673,1154.791084,50.25309144
1479759674,1147.54994,50.36331211
1479759675,1139.059903,50.45634202
1479759676,1131.246797,50.51648344
1479759677,1123.020486,50.60069489
1479759679,1116.008744,50.52534683
1479759680,1107.992689,50.53092393
1479759681,1100.774795,50.68377334
1479759682,1093.503929,50.7946131
1479759683,1085.981532,51.04730397
1479759684,1077.715259,51.31507974
1479759685,1070.479452,51.48518995
1479759686,1063.665834,51.70555829
1479759688,1056.875171,51.90294229
1479759689,1049.511705,52.00257215
1479759690,1042.34287,51.85905787
1479759691,1035.043867,51.81089108
1479759692,1027.409087,51.97825673
1479759693,1020.357597,52.04081659
1479759694,1012.712784,52.19288278
