time,pressure,calibrated_pressure,altitude,calibrated_altitude
1479753876,101281.0935,101442.8617,9.942629107921675,-3.5374625888143783
1479753877,101284.4108,101446.1844,9.666024540514627,-3.814159614223172
1479753878,101285.4801,101447.2554,9.576865261100465,-3.9033453119409387
1479753879,101284.6627,101446.4367,9.645020803618536,-3.8351695349047077
1479753881,101283.2909,101445.0626,9.759403714560904,-3.7207428156616515
1479753882,101287.1363,101448.9142,9.438771190398256,-4.041477546896203
1479753883,101282.5915,101444.3621,9.81772130477475,-3.662408938558656
1479753884,101283.3254,101445.0972,9.756527033176098,-3.723624109334196
1479753885,101285.0521,101446.8267,9.612552228056302,-3.867646142374724
1479753886,101282.2554,101444.0255,9.845746216422413,-3.6343785826757085
1479753887,101284.8932,101446.6676,9.625801462527306,-3.8543973642008496
1479753888,101286.2927,101448.0693,9.509110388346016,-3.971120935959334
1479753889,101279.8931,101441.6595,10.042723196216684,-3.437347871469683
1479753891,101282.3797,101444.15,9.8353817431489,-3.6447463255753973
1479753892,101284.9584,101446.7328,9.62036502193223,-3.8598267838169704
1479753893,101282.1724,101443.9424,9.852666988706915,-3.627458420829498
1479753894,101284.843,101446.6173,9.629987190193788,-3.850208714931796
1479753900,101286.3359,101448.1125,9.50550836952607,-3.9747183028812287
1479753902,101284.8913,101446.6656,9.625959886448982,-3.854230817545613
1479753903,101286.0566,101447.8328,9.528796443715692,-3.951426995488873
1479753904,101283.2304,101445.0021,9.764448331654421,-3.7157047135187895
1479753905,101285.5329,101447.3082,9.572462765230739,-3.907742122137279
1479753906,101282.4761,101444.2466,9.827343655117147,-3.6527906876799534
1479753907,101284.2779,101446.0513,9.677105925700744,-3.803075885545695
1479753908,101282.8118,101444.5828,9.799352145884768,-3.6807876842140104
1479753909,101284.8613,101446.6356,9.628461317166511,-3.8517326173532638
1479753911,101282.3474,101444.1176,9.838075004321581,-3.6420482151661417
1479753912,101282.0613,101443.8311,9.861930824816227,-3.6181898936265497
1479753913,101280.7302,101442.4978,9.972922393986664,-3.5071584599281778
1479753914,101282.6338,101444.4045,9.814194223639788,-3.665939792073914
1479753915,101277.7407,101439.5036,10.222201206248428,-3.2578101806138875
1479753916,101284.0571,101445.8301,9.695516560073884,-3.784655718394788
1479753917,101283.4694,101445.2414,9.744520023792575,-3.735632266936591
1479753918,101279.3093,101441.0747,10.091403090860695,-3.388647568463057
1479753919,101282.8379,101444.6089,9.79717586546758,-3.682961154037912
1479753921,101281.8385,101443.608,9.880508551541425,-3.5996111768399714
1479753922,101281.2351,101443.0036,9.930822004564106,-3.5492794264355325
1479753923,101284.7408,101446.5149,9.638508736570657,-3.841681519174017
1479753924,101282.1137,101443.8836,9.857561561751936,-3.6225618414537166
1479753925,101283.0615,101444.8329,9.778531581388961,-3.7016146694877534
1479753926,101285.1823,101446.9571,9.601696039673698,-3.8785049649886787
1479753931,101282.5352,101444.3057,9.822415743219608,-3.657712235341023
1479753932,101281.4217,101443.1905,9.9152626642026,-3.5648436551346094
1479753933,101282.3919,101444.1622,9.83436447440181,-3.64576228056103
1479753934,101281.7876,101443.557,9.884752749596373,-3.595364132488612
1479753935,101283.7462,101445.5187,9.721439922352147,-3.758724198276468
1479753936,101284.5235,101446.2972,9.656627468400984,-3.823552877693146
1479753937,101283.0186,101444.7899,9.782108679821249,-3.6980338633075007
1479753938,101282.3919,101444.1622,9.83436447440181,-3.64576228056103
1479753940,101283.443,101445.215,9.746721307805274,-3.733433825800603
1479753941,101281.6155,101443.3845,9.8991029880126,-3.5809991167552653
1479753942,101284.2266,101445.9999,9.681383393559372,-3.7987956145298085
1479753943,101281.8942,101443.6637,9.875864116758748,-3.604249613483262
1479753944,101285.007,101446.7815,9.616312707621546,-3.863882192032179
1479753945,101284.4719,101446.2456,9.660929942248913,-3.819255960348528
1479753946,101284.3353,101446.1087,9.672319833131041,-3.807855797029333
1479753947,101286.9659,101448.7435,9.452979069814319,-4.027263034913631
1479753948,101283.6771,101445.4495,9.727201604742731,-3.752961629506899
1479753950,101283.6658,101445.4382,9.72814381938224,-3.7520206316985423
1479753951,101282.4505,101444.2209,9.829478250510874,-3.6506505215584184
1479753952,101284.3423,101446.1157,9.671736163465539,-3.8084387129129027
1479753953,101284.1469,101445.92,9.688028897784534,-3.7921420379861956
1479753954,101284.9381,101446.7125,9.6220576557389,-3.8581363359844545
1479753955,101282.0107,101443.7805,9.866150000416383,-3.6139761669401196
1479753956,101283.8555,101445.6282,9.712326298096741,-3.767842707398813
1479753960,101283.7257,101445.4981,9.72314924892271,-3.7570087518397486
1479753961,101286.1134,101447.8897,9.524060447336524,-3.9561652027405216
1479753962,101282.257,101444.0271,9.845612803990662,-3.634511822805507
1479753963,101284.5002,101446.2739,9.65857025191508,-3.8216126032202737
1479753965,101284.7305,101446.5046,9.639367562078405,-3.8408238028059714
1479753966,101281.6024,101443.3715,9.900195307956892,-3.579916535054508
1479753967,101283.8089,101445.5815,9.716211886239762,-3.7639538099683705
1479753968,101285.9265,101447.7025,9.539644218188187,-3.9405765760384384
1479753969,101288.0075,101449.7868,9.366131207920262,-4.114140297388076
1479753970,101283.096,101444.8675,9.775654894729087,-3.704495968457195
1479753971,101282.6579,101444.4286,9.812184705129766,-3.667946715351718
1479753973,101280.421,101442.1882,9.998704692996398,-3.4813761474142666
1479753974,101282.4098,101444.1801,9.832871924540086,-3.647252902839682
1479753975,101282.3515,101444.1217,9.837733135216695,-3.642389642758644
1479753976,101279.0539,101440.8189,10.112699573903228,-3.3673452782823006
1479753977,101276.8685,101438.63,10.29493053774786,-3.185058186907554
1479753978,101281.4284,101443.1972,9.914703995920718,-3.5654016018961556
1479753979,101280.4322,101442.1994,9.997770792309893,-3.4823088420016575
1479753981,101279.5429,101441.3087,10.071924434967514,-3.4081343790967367
1479753982,101282.7421,101444.513,9.805163900782645,-3.6749751075331005
1479753983,101278.9778,101440.7427,10.11904516712093,-3.360999552467547
1479753984,101280.9017,101442.6697,9.958622084202943,-3.521473611741385
1479753985,101283.0011,101444.7724,9.783567869511899,-3.696576558111701
1479753986,101281.8873,101443.6568,9.876439459556423,-3.603675013720931
1479753987,101279.2446,101441.0099,10.096798084603506,-3.3832512144799693
1479753988,101280.5523,101442.3197,9.987756380360224,-3.4923269759165123
1479753990,101282.0164,101443.7862,9.865674717708316,-3.6144508358484018
1479753991,101283.9127,101445.6855,9.707556865701918,-3.772614307628828
1479753992,101281.0049,101442.773,9.950016892660642,-3.5300760175596224
1479753993,101282.5947,101444.3654,9.817454480624292,-3.6626837456060457
1479753994,101283.528,101445.3002,9.739633841985778,-3.7405287932488136
1479753995,101285.6146,101447.3901,9.565650573567837,-3.9145621706411475
1479753996,101285.0301,101446.8047,9.614386608162022,-3.8658141313062515
1479753997,101282.9751,101444.7464,9.785735808851314,-3.694411418582604
1479753999,101284.2551,101446.0284,9.679007022314181,-3.801168916776078
1479754000,101284.5687,101446.3425,9.652858636174642,-3.827325169942924
1479754001,101285.3585,101447.1336,9.587004349581548,-3.8932026631737244
1479754002,101284.348,101446.1215,9.671260889605037,-3.8089217003362137
1479754003,101285.5972,101447.3727,9.567101394924975,-3.9131132229886134
1479754004,101288.024,101449.8033,9.364755455557315,-4.115514273020381
1479754005,101285.3047,101447.0797,9.591490232327487,-3.8887142464882345
1479754006,101287.6396,101449.4183,9.396806363787618,-4.083454794650606
1479754008,101284.9609,101446.7354,9.620156569508254,-3.8600432943567284
1479754009,101285.6517,101447.4273,9.562557156306866,-3.9176599201455247
1479754010,101284.6509,101446.4249,9.646004701426136,-3.834186907777621
1479754011,101286.1143,101447.8906,9.523985405154235,-3.9562401480143308
1479754012,101286.8628,101448.6403,9.461575513298158,-4.018669366254471
1479754013,101286.0115,101447.7877,9.532556893085712,-3.9476714026241098
1479754014,101283.4819,101445.2539,9.743477749318117,-3.7366731953443377
1479754015,101284.2064,101445.9797,9.683067699123058,-3.7971134841864114
1479754017,101283.2018,101444.9734,9.76683306058112,-3.713314736945904
1479754018,101275.7997,101437.5595,10.38405426243844,-3.095907988223189
1479754019,101271.6085,101433.3615,10.733552026060352,-2.7462952799905906
1479754020,101272.9721,101434.7274,10.61984222033061,-2.8600497812585672
1479754021,101268.8382,101430.5869,10.96456953924644,-2.51521800091723
1479754022,101268.9317,101430.6805,10.956772416684544,-2.5230133821460186
1479754023,101268.4863,101430.2344,10.99391512551665,-2.4858603430184303
1479754025,101271.0547,101432.8069,10.779733437855612,-2.7001068840545486
1479754026,101270.6726,101432.4241,10.811596896637639,-2.6682262779941084
1479754027,101271.7222,101433.4754,10.724070602242136,-2.755781115294667
1479754028,101271.5738,101433.3269,10.736445654918498,-2.743413716372743
1479754029,101271.624,101433.3771,10.732259483163944,-2.7475944818288554
1479754030,101272.6539,101434.4086,10.64637662115274,-2.833499679894885
1479754031,101270.6803,101432.4319,10.810954789856623,-2.6688758837990463
1479754032,101270.9297,101432.6817,10.79015722287295,-2.6896799044989166
1479754034,101269.2619,101431.0113,10.929236528871115,-2.550563678567414
1479754035,101272.0018,101433.7555,10.700754842080642,-2.7791084049385972
1479754036,101270.5406,101432.292,10.822604447552294,-2.657224614682491
1479754037,101270.3341,101432.0852,10.839824616792612,-2.6400016998377396
1479754038,101272.1786,101433.9326,10.68601156999648,-2.7938576211308828
1479754039,101269.7297,101431.4798,10.890226089082716,-2.589582036162028
1479754040,101269.1557,101430.9048,10.938092702905124,-2.5416939568603993
1479754041,101268.9145,101430.6632,10.958206753224658,-2.5215725696107256
1479754043,101268.6922,101430.4406,10.97674473693769,-2.5030335418632603
1479754044,101267.6777,101429.4245,11.061346075090114,-2.4184082084029797
1479754045,101271.0833,101432.8356,10.777348477306077,-2.702497092759586
1479754046,101270.7766,101432.5284,10.802924288953363,-2.6769126701328787
1479754047,101272.3723,101434.1266,10.66985903846944,-2.810014276714355
1479754048,101269.9032,101431.6535,10.875757739471737,-2.6040483570614015
1479754049,101270.6754,101432.427,10.811363403263385,-2.668467798110214
1479754050,101274.0158,101435.7727,10.532809525931953,-2.947103325277567
1479754051,101268.5069,101430.255,10.99219725146395,-2.487575998493412
1479754053,101265.731,101427.4747,11.22368749922316,-2.256018257976393
1479754054,101276.8575,101438.6189,10.295847787769162,-3.1841337936130003
1479754055,101279.5738,101441.3396,10.069347851793282,-3.410707634706341
1479754056,101278.8072,101440.5718,10.13327065030171,-3.3467674578278093
1479754057,101281.8722,101443.6417,9.877698543183214,-3.6024175561688025
1479754058,101281.6072,101443.3763,9.89979506857344,-3.580316257546656
1479754060,101277.1844,101438.9464,10.268588819199067,-3.2114075252684415
1479754061,101279.5025,101441.2682,10.075293172507372,-3.4047616644747905
1479754062,101278.2723,101440.0361,10.17787341944495,-3.302155669654894
1479754063,101280.6637,101442.4313,9.978467417335196,-3.5016205977808568
1479754064,101280.9943,101442.7624,9.95090075891494,-3.52919329280121
1479754065,101279.5638,101441.3296,10.07018169741059,-3.409874865974416
1479754066,101278.4332,101440.1972,10.164456712984247,-3.315571704406466
1479754067,101278.296,101440.0598,10.175897185028589,-3.304129351832671
1479754069,101280.2811,101442.048,10.010370120253356,-3.4697008027651464
1479754070,101281.5359,101443.3048,9.905740292633709,-3.574362056417158
1479754071,101278.8415,101440.6062,10.130410542806203,-3.3496321993225138
1479754072,101277.086,101438.8479,10.276794019744557,-3.2032045936284703
1479754073,101281.6055,101443.3745,9.899936820016592,-3.580166361614829
1479754074,101278.535,101440.2992,10.155968090963142,-3.3240660191731877
1479754075,101281.516,101443.2849,9.907399619456555,-3.572704872567556
1479754076,101280.8005,101442.5683,9.967060515358753,-3.51302942334587
1479754077,101281.671,101443.4401,9.894475221575703,-3.585629234126827
1479754079,101283.1313,101444.9028,9.772711503115715,-3.7074355587756145
1479754080,101281.2178,101442.9862,9.932264538372692,-3.54783042804047
1479754081,101279.7938,101441.5599,10.051003265034524,-3.429053513085819
1479754082,101279.4228,101441.1884,10.08193892773852,-3.398116164331441
1479754083,101277.8847,101439.6478,10.210193660743244,-3.269818874374323
1479754084,101279.4847,101441.2504,10.076777418609709,-3.4032793352380395
1479754085,101281.102,101442.8703,9.941920347802807,-3.538178761176823
1479754086,101272.527,101434.2815,10.656958712468622,-2.822914598698844
1479754088,101260.0352,101421.7698,11.698692655620107,-1.7808686343341833
1479754089,101213.1216,101374.7811,15.611907766324293,2.133548935082217
1479754090,101146.5204,101308.0734,21.169852638638986,7.6931919825292425
1479754091,101068.9469,101230.3757,27.64718543370691,14.172516759288555
1479754092,100988.6247,101149.925,34.3582762934675,20.885663087741705
1479754093,100935.7951,101097.0109,38.77465851839224,25.303396533228806
1479754095,100869.1641,101030.2733,44.347462622819876,30.877907760041126
1479754096,100805.0647,100966.0713,49.71134559616621,36.2434380602499
1479754097,100724.178,100885.0551,56.48394458265102,43.018119499764
1479754098,100655.1691,100815.9359,62.26550418192346,48.8014414733334
1479754099,100566.7768,100727.4022,69.67569376930624,56.21389982771507
1479754101,100496.9503,100657.4639,75.53318667144777,62.07319445464964
1479754102,100427.3027,100587.7048,81.37895609110274,67.92076086877933
1479754103,100347.0382,100507.312,88.11991243233933,74.66377289112279
1479754104,100298.3596,100458.5555,92.21027684102592,78.75539214197488
1479754105,100232.5444,100392.6349,97.74315185020532,84.28997095307568
1479754106,100174.9972,100334.9957,102.58337353196112,89.13166977604124
1479754107,100122.0973,100282.0112,107.03470326209936,93.5843604545953
1479754108,100044.4488,100204.2384,113.5719860930476,100.12365216674516
1479754110,99966.33412,100125.9988,120.15266383746348,106.70634151595732
1479754111,99876.60759,100036.1287,127.7167082752494,114.2727049458772
1479754112,99785.13741,99944.51213,135.43341032362514,121.9917753344198
1479754113,99725.50297,99884.78228,140.4674377012343,127.02734521630191
1479754121,99277.36418,99435.92646,178.37515700819495,164.94668417009962
1479754122,99214.81691,99373.27911,183.67699634799646,170.25014896129142
1479754123,99146.99189,99305.34558,189.42926540240296,176.00418031861773
1479754124,99081.2525,99239.501,195.0076929827119,181.58431836641103
1479754125,99006.56426,99164.69326,201.34912836619333,187.92769741022494
1479754126,98932.82558,99090.8366,207.6137422108659,194.19423131901567
1479754127,98848.81695,99006.69356,214.75546887641394,201.33814675040048
1479754128,98782.39219,98940.16251,220.40583889354457,206.99024961677787
1479754130,98722.10714,98879.78101,225.5366031233425,212.12258603353257
1479754131,98646.80475,98804.35814,231.9490340673583,218.53698222792445
1479754132,98579.19907,98736.64429,237.7094234937249,224.29913744948863
1479754133,98505.05678,98662.38338,244.03044827979465,230.62209916106076
1479754134,98425.29207,98582.49104,250.8351175271382,237.42885480054247
1479754135,98342.1022,98499.16806,257.9367434367887,244.53265812123573
1479754136,98267.44975,98424.39617,264.3137023481395,250.91157145758189
1479754137,98180.20886,98337.0157,271.7709632247934,258.3711177946461
1479754138,98099.04528,98255.72225,278.71356148250925,265.31584493342234
1479754140,98034.33416,98190.90759,284.25217683339724,270.8561582822804
1479754141,97952.08918,98108.53103,291.2957865661665,277.90192615415435
1479754142,97887.06795,98043.40576,296.86771338482504,283.4755615286631
1479754143,97816.15316,97972.37751,302.9481004938207,289.5578122387451
1479754144,97748.40822,97904.52417,308.76003243901505,295.371526508432
1479754145,97691.76916,97847.79449,313.6216795343571,300.2346637208975
1479754147,97572.84485,97728.6799,323.83704965133074,310.45316546128015
1479754148,97488.27069,97643.97042,331.10794385277404,317.72628869346954
1479754149,97425.8731,97581.473,336.475579234655,323.09556902226177
1479754150,97351.49975,97506.98065,342.8770444378315,329.498996863098
1479754152,97212.6998,97367.95862,354.83443688440457,341.46005496360885
1479754153,97143.44192,97298.58993,360.8060626403312,347.43351116585836
1479754154,97054.42652,97209.4321,368.48630703248637,355.1161105023348
1479754155,96978.4414,97133.32541,375.04681338034425,361.67862754098314
1479754157,96924.71473,97079.51277,379.6880519266124,366.32128957026
1479754158,96877.02654,97031.74828,383.8093951118499,370.44389613338717
1479754159,96806.38769,96960.99641,389.91721675012377,376.5535900583054
1479754160,96737.06172,96891.55951,395.91502949076676,382.553242287031
1479754161,96657.04463,96811.4144,402.8421248178711,389.4824606414404
1479754162,96607.60112,96761.89178,407.1247807241889,393.76642953541887
1479754163,96541.23108,96695.41555,412.87635551425774,399.51976744292915
1479754164,96482.1204,96636.21029,418.0015362093909,404.6465196566278
1479754165,96419.72903,96573.7191,423.4139274360641,410.06056967358745
1479754167,96340.08971,96493.95235,430.3266834849637,416.97544565641147
1479754168,96265.56168,96419.30508,436.79996804024995,423.4507143893352
1479754169,96185.89079,96339.50671,443.724435548429,430.3773054046251
1479754170,96105.95416,96259.44219,450.6766685585899,437.3316691294749
1479754171,96039.43712,96192.81872,456.46534575367696,443.1221213042736
1479754172,95974.08204,96127.35907,462.1560655638823,448.8145859959477
1479754173,95900.02097,96053.17951,468.6086436143887,455.2691416832895
1479754174,95832.82029,95985.8713,474.4670021612401,461.12929714134225
1479754176,95772.64121,95925.59593,479.71606210512255,466.37996672446025
1479754177,95722.13104,95875.00495,484.1238230156523,470.78907849288225
1479754178,95674.58799,95827.38583,488.2743797132571,474.9409078396711
1479754179,95617.24976,95769.95586,493.2822878629959,479.95035130766337
1479754180,95550.89726,95703.4972,499.0805364329208,485.7503772751079
1479754183,95391.91474,95544.26031,512.986584891325,499.6606891978008
1479754184,95313.05538,95465.27477,519.8913016637962,506.5675234398732
1479754185,95231.24139,95383.32988,527.0596088279199,513.7380282586964
1479754186,95151.21036,95303.1708,534.0765246153896,520.7570955366027
1479754187,95088.48415,95240.34423,539.5795395577952,526.261797601037
1479754189,95029.49634,95181.26204,544.7572645643886,531.4411101258156
1479754190,94952.00135,95103.64305,551.5634360669064,538.249369209123
1479754191,94882.15197,95033.68191,557.7019700139281,544.3897854245151
1479754192,94793.84171,94945.23035,565.4681310100059,552.1583279911283
1479754193,94710.01854,94861.27307,572.8451107484507,559.5375690492074
1479754194,94655.66492,94806.83248,577.6314059648503,564.3253322254241
1479754195,94611.98944,94763.08712,581.4790136731317,568.1741196372459
1479754196,94550.08307,94701.0817,586.9351432226467,573.6319221606173
1479754198,94481.44686,94632.33568,592.987791020103,579.6864251677034
1479754199,94397.6171,94548.37178,600.3851056963977,587.0860091703871
1479754200,94325.52186,94476.1612,606.7511973530127,593.4540517791465
1479754201,94255.15378,94405.68053,612.9685794962206,599.6733404732222
1479754202,94194.84027,94345.27051,618.3005807066875,605.006977402074
1479754203,94134.72658,94285.06064,623.6176684080565,610.3256953487726
1479754204,94079.1013,94229.34636,628.5402035967927,615.2497399344647
1479754205,94003.67837,94153.80276,635.2184888801348,621.9300724537607
1479754207,93929.07269,94079.0777,641.828681069288,628.5422925687235
1479754208,93856.97044,94006.86009,648.2211060715199,634.9366774482405
1479754209,93787.8272,93937.60622,654.354927921122,641.0723802782959
1479754210,93717.64965,93867.31638,660.5842506730332,647.3036137595118
1479754214,93431.31113,93580.51973,686.0403537395614,672.7675219536395
1479754215,93355.82631,93504.91413,692.761635261937,679.490864981999
1479754217,93290.79754,93439.78131,698.5554238393961,685.2864306262927
1479754218,93231.32263,93380.21125,703.8572508566867,690.5898826242483
1479754219,93163.61684,93312.39713,709.8961453156007,696.6306290457505
1479754220,93083.10748,93231.75895,717.081657894887,703.8183456077822
1479754221,93013.22497,93161.76463,723.3227982648896,710.0613997407418
1479754222,92943.94194,93092.37075,729.5141489924572,716.2546488993685
1479754223,92875.64293,93023.96246,735.6212235391431,722.363596439005
1479754224,92805.36365,92953.57073,741.9091647978712,728.6534663087514
1479754226,92736.1435,92884.23983,748.1061150328023,734.8523167799285
1479754227,92670.07979,92818.07042,754.0239783978614,740.771994830422
1479754228,92602.17312,92750.0551,760.1104921415899,746.8603751041592
1479754229,92519.11043,92666.85951,767.5603647040261,754.3125323544082
1479754230,92447.21615,92594.8502,774.012919075074,760.7670655217953
1479754231,92374.5713,92522.08911,780.5369660119104,767.2931140082001
1479754232,92310.27738,92457.69232,786.3145038884759,773.0724237403992
1479754233,92240.56564,92387.86904,792.5825773674442,779.3424196594133
1479754235,92162.99097,92310.17026,799.5621505616582,786.3241325539202
1479754236,92089.3391,92236.40055,806.1931840202669,792.9571994150247
1479754237,92020.02227,92166.9728,812.4378485129055,799.2037802720733
1479754238,91951.89375,92098.73528,818.5791723953662,805.3469871536145
1479754239,91885.0631,92031.7977,824.6070830064054,811.3767465849232
1479754240,91813.68435,91960.30474,831.0491396874859,817.820779389258
1479754244,91582.06706,91728.31687,851.9809723937942,838.7590312301472
1479754245,91513.3696,91659.50949,858.1975754456871,844.9775413165553
1479754246,91438.43033,91584.45032,864.9833262257889,851.7653730818784
1479754247,91367.06377,91512.96957,871.4497557251525,858.2337862142813
1479754248,91296.77568,91442.56902,877.8224654049191,864.6084503921447
1479754249,91215.55169,91361.21507,885.1916346334183,871.9798799915443
1479754251,91148.03096,91293.58631,891.3216004353453,878.1117256626021
1479754252,91071.75735,91217.19066,898.2506334009158,885.0428840863242
1479754253,90995.81117,91141.12297,905.1545915687893,891.948959481073
1479754254,90933.22859,91078.44025,910.8472266657118,897.6433413472987
1479754255,90858.31351,91003.40531,917.6658235696959,904.4640293000557
1479754256,90796.11995,90941.11224,923.3299965721817,910.129939675855
1479754257,90726.91234,90871.7939,929.6366565923308,916.4385339220971
1479754258,90659.77819,90804.55233,935.758092357275,922.561847797595
1479754260,90589.22413,90733.88538,942.1953198829142,929.0010501400175
1479754261,90507.76456,90652.29549,949.6325982031776,936.4406083234935
1479754262,90432.79341,90577.20438,956.4822735629859,943.2923852821186
1479754263,90367.33652,90511.64276,962.4664475593745,949.2783947538337
1479754264,90296.71527,90440.90851,968.9266931270104,955.7406224796941
1479754265,90227.6013,90371.68397,975.2530191337501,962.0688879011286
1479754267,90164.8111,90308.7933,981.0039035360896,967.8215368657548
1479754268,90101.65725,90245.53841,986.7913663045692,973.6107743435423
1479754269,90033.31231,90177.08411,993.0582461847516,979.8795773084348
1479754270,89954.00336,90097.64826,1000.3352999310446,987.1588638013636
1479754271,89883.96398,90027.49682,1006.7661382968581,993.5916745556606
1479754272,89810.64319,89954.05872,1013.5026161278511,1000.3302185200228
1479754273,89742.12319,89885.42908,1019.8020394785926,1006.6315749832429
1479754274,89676.34685,89819.54751,1025.8528878660218,1012.6842783927641
1479754276,89596.8054,89739.87879,1033.1748085476138,1020.0084454750613
1479754277,89520.06104,89663.01163,1040.2442432979951,1027.0800496818629
1479754278,89455.74268,89598.59037,1046.1728172278963,1033.0104414152447
1479754279,89384.78401,89527.51816,1052.7174706177175,1039.5571030389547
1479754280,89305.4853,89448.09258,1060.036321448657,1046.878198319966
1479754281,89237.85055,89380.34961,1066.2828099268445,1053.1266034332293
1479754282,89176.60114,89319.0022,1071.9428813016712,1058.7884112403772
1479754284,89099.85583,89242.1341,1079.039377119334,1065.8870838399089
1479754285,89025.07847,89167.2371,1085.95866264894,1072.8084916844746
1479754286,88950.72185,89092.76151,1092.8436844064418,1079.6956255544792
1479754287,88877.24821,89019.17031,1099.6515261970999,1086.5055560512264
1479754288,88811.06712,88952.88332,1105.7875649672424,1092.6434781932112
1479754289,88755.30086,88897.02784,1110.9608585475944,1097.8183582953206
1479754290,88700.40387,88842.04302,1116.056083611591,1102.9151460156936
1479754291,88644.78958,88786.33975,1121.2204887715416,1108.0811352784149
1479754293,88586.51601,88727.97294,1126.634653198169,1113.4969609173277
1479754294,88518.44508,88659.79309,1132.9627379759477,1119.8269876912236
1479754295,88458.48871,88599.74079,1138.5397327758255,1125.4056934486216
1479754296,88389.22928,88530.37054,1144.9858868291776,1131.853825596947
1479754297,88323.21557,88464.25122,1151.1337614697695,1138.0035852674991
1479754298,88260.47603,88401.41129,1156.9801612480878,1143.8517793325373
1479754299,88182.9971,88323.8084,1164.2047005143686,1151.078534497421
1479754300,88114.5068,88255.20851,1170.5953743678838,1157.4711695337464
1479754302,88040.55394,88181.13732,1177.5002651364994,1164.378179253843
1479754303,87972.74245,88113.21734,1183.8358723780766,1170.715729513664
1479754304,87905.01548,88045.382,1190.1675312579318,1177.04933163464
1479754305,87827.98449,87968.22777,1197.3738075287547,1184.2578179664124
1479754306,87751.66216,87891.78332,1204.5188376361548,1191.4050406546594
1479754307,87659.0466,87799.01957,1213.1959442847583,1200.0848100438961
1479754308,87594.60834,87734.47822,1219.2375137374038,1206.1282321019462
1479754309,87536.18853,87675.96493,1224.7179195694698,1211.6103202030718
1479754310,87469.29409,87608.96346,1230.9969751738754,1217.8913022476336
1479754312,87396.74886,87536.30216,1237.8108394807132,1224.7072569803568
1479754313,87319.05139,87458.48037,1245.1137129393755,1232.0123715225272
1479754314,87249.46116,87388.7788,1251.659045982473,1238.5597124409323
1479754315,87176.38804,87315.58876,1258.5365149712088,1245.4392919209713
1479754316,87113.86771,87252.9684,1264.4244868533133,1251.329070179192
1479754317,87048.66121,87187.65757,1270.5690804753394,1257.4755491287215
1479754318,86985.424,87124.31918,1276.5316632702597,1263.4399614970316
1479754319,86939.44151,87078.26311,1280.869517628329,1267.7791476236162
1479754321,86889.41322,87028.15478,1285.5911516690976,1272.5022299461052
1479754322,86812.45982,86951.07825,1292.8582573257736,1279.7715658726665
1479754323,86742.0369,86880.54266,1299.5132285523723,1286.4285784967142
1479754324,86677.20227,86815.6043,1305.643975078281,1292.5612056968894
1479754325,86608.83554,86747.12818,1312.112739685006,1299.0319555259557
1479754326,86533.81097,86671.98357,1319.216219914677,1306.137615513384
1479754327,86469.79583,86607.866,1325.2812487332267,1312.204505936832
1479754328,86393.8054,86531.75399,1332.4855817998323,1319.4110492296386
1479754330,86313.35547,86451.17534,1340.1182951532173,1327.0461047314602
1479754331,86237.81585,86375.51485,1347.2903870256705,1334.220398041558
1479754332,86163.32766,86300.90748,1354.3676342113322,1341.2998168461272
1479754333,86100.13726,86237.61598,1360.3753446510818,1347.3093703835111
1479754334,86047.96658,86185.36183,1365.338066818731,1352.2736151373829
1479754335,85979.61424,86116.90013,1371.8437536066776,1358.7812979408045
1479754336,85910.66731,86047.84287,1378.410276788316,1365.349837595022
1479754338,85829.20342,85966.24865,1386.1744203293783,1373.1163625559057
1479754339,85768.46363,85905.41167,1391.967279800374,1378.9110002982197
1479754340,85705.29001,85842.13698,1397.9957831549837,1384.941352902133
1479754341,85646.58729,85783.34033,1403.6008655879923,1390.5481559392283
1479754342,85574.60936,85711.24724,1410.4777454379364,1397.4271457054856
1479754343,85504.1234,85640.6485,1417.2166208302733,1404.168089361032
1479754345,85430.97133,85567.37939,1424.2151505530055,1411.1687664936617
1479754346,85369.29454,85505.60392,1430.1196004531303,1417.0750281045912
1479754347,85306.7443,85442.95359,1436.1111965316159,1423.0684638432722
1479754348,85235.99443,85372.09053,1442.8925121855427,1429.8518596685753
1479754349,85173.1799,85309.17549,1448.9170529526455,1435.8782499580557
1479754350,85110.57664,85246.47206,1454.924911465736,1441.8879526978199
1479754351,85039.71909,85175.50114,1461.7292296033775,1448.6943588461581
1479754353,84917.52403,85053.11057,1473.4741855178072,1460.44291906133
1479754354,84840.33113,84975.79416,1480.9007485277398,1467.8717614216366
1479754355,84767.82836,84903.17538,1487.8810688430603,1474.8542245564458
1479754356,84675.87007,84811.06996,1496.7414582773563,1483.717332983586
1479754358,84613.14426,84748.24379,1502.7897031404937,1489.7674339794394
1479754359,84547.84568,84682.84074,1509.0898819006543,1496.0695455856621
1479754360,84489.61097,84624.51285,1514.7118445228843,1501.6932340883577
1479754361,84419.10976,84553.89883,1521.5222118640522,1508.5056924081073
1479754362,84346.01807,84480.6902,1528.5876818778415,1515.5733302862573
1479754363,84271.44653,84405.99935,1535.8013140869298,1522.7891760657803
1479754364,84211.53875,84345.99571,1541.6002015736012,1528.589844084585
1479754365,84148.61088,84282.96716,1547.695022798449,1534.6865355077898
1479754366,84084.14784,84218.40098,1553.9423595097687,1540.935789601208
