temperature,pressure,humidity,time,calibrated_pressure
22.45035881,25213.27941,4.236501999,1479755995,25253.33915
22.41443446,25192.63872,4.230610964,1479755996,25232.66544
22.39833044,25172.31776,4.180522435,1479755997,25212.31197
22.41567323,25159.0222,4.219526685,1479755999,25198.99514
22.42248647,25137.79345,4.269529854,1479756000,25177.73242
22.42310585,25119.00191,4.252889442,1479756001,25158.91081
22.416912,25099.65911,4.236183771,1479756002,25139.53706
22.40204675,25074.75896,4.191654402,1479756003,25114.59707
22.38532335,25058.04665,4.169302693,1479756004,25097.85803
22.38903966,25042.65726,4.152692259,1479756005,25082.44401
22.3667418,25022.14024,4.097002351,1479756006,25061.89417
22.33701133,25002.37554,4.05234553,1479756008,25042.09784
22.35621226,24982.20457,4.130193616,1479756009,25021.8946
22.36116734,24966.52975,4.185721508,1479756010,25006.1947
22.37665196,24945.2479,4.224704112,1479756011,24984.8788
22.37541319,24930.69167,4.324558116,1479756012,24970.29927
22.35930918,24913.01352,4.402068499,1479756013,24952.59284
22.32338486,24887.77565,4.368429213,1479756014,24927.31459
22.33143686,24861.63702,4.374055269,1479756015,24901.13414
22.32833994,24833.82876,4.42395194,1479756017,24873.28139
22.28869933,24801.2208,4.334808322,1479756018,24840.62126
22.29303502,24759.12929,4.279380404,1479756019,24798.4624
22.30356456,24720.86511,4.279481949,1479756020,24760.13699
22.31347471,24697.42134,4.301765022,1479756021,24736.65571
22.32028794,24676.19355,4.340662272,1479756022,24715.39396
22.32957871,24659.66464,4.390679929,1479756023,24698.8386
22.29613194,24645.08143,4.362615482,1479756024,24684.23206
22.30790025,24624.00824,4.296164915,1479756025,24663.12515
22.31533286,24599.49965,4.262952825,1479756027,24638.57735
22.31161656,24572.00051,4.257369946,1479756028,24611.03422
22.32772056,24549.74141,4.307450425,1479756029,24588.7395
22.31347471,24529.82846,4.379425581,1479756030,24568.79469
22.28250549,24511.04444,4.318106907,1479756031,24549.98061
22.22056707,24486.01013,4.167758529,1479756032,24524.90625
22.22490276,24461.07651,4.178891515,1479756033,24499.93273
22.26392396,24440.19945,4.279100214,1479756034,24479.02227
22.28312487,24414.07865,4.379127312,1479756036,24452.85968
22.28684118,24392.42288,4.440178028,1479756037,24431.16925
22.27693103,24368.69127,4.451171641,1479756038,24407.39967
22.23543229,24337.71424,4.406388414,1479756039,24376.37308
22.25463319,24302.3564,4.38993912,1479756040,24340.95867
22.24905874,24270.19148,4.406523969,1479756041,24308.74229
22.25773012,24243.08076,4.36778428,1479756042,24281.58819
22.26949842,24219.69449,4.406725365,1479756043,24258.1645
22.27631164,24191.86849,4.434526102,1479756045,24230.29398
22.24162613,24173.97906,4.328802956,1479756046,24212.37593
22.24100674,24167.0285,4.278878318,1479756047,24205.41424
22.26330457,24145.62211,4.295734502,1479756048,24183.97361
22.23852921,24125.06808,4.234484695,1479756049,24163.38669
22.23790982,24106.90968,4.223386274,1479756050,24145.19924
22.25277504,24088.89567,4.301179055,1479756051,24127.1564
22.27445349,24070.10117,4.384589274,1479756052,24108.33183
22.2701178,24048.20002,4.456651601,1479756053,24086.39564
22.25153627,24029.15495,4.495286954,1479756055,24067.3201
22.25463319,24010.12078,4.484226139,1479756056,24048.25548
22.25587196,23997.62927,4.412138103,1479756057,24035.74398
22.26392396,23976.10549,4.367845702,1479756058,24014.18576
22.25463319,23946.79496,4.328928514,1479756059,23984.82833
22.26454334,23916.09531,4.312385722,1479756060,23954.07956
22.2781698,23885.50768,4.356892403,1479756061,23923.443
22.28807995,23854.47057,4.406909332,1479756062,23892.35622
22.30046763,23829.78238,4.456955156,1479756064,23867.62853
22.28807995,23814.56141,4.418002835,1479756065,23852.38321
22.26825965,23796.15417,4.334608315,1479756066,23833.94651
22.27631164,23775.61789,4.318046187,1479756067,23813.37738
22.30232579,23754.30416,4.373768909,1479756068,23792.02955
22.31409409,23742.12999,4.429357098,1479756069,23779.8359
22.31533286,23719.07698,4.473745021,1479756070,23756.74601
22.3017064,23699.86519,4.445873186,1479756071,23737.50347
22.28002795,23681.07325,4.395736597,1479756073,23718.68147
22.28436364,23651.51938,4.373592096,1479756074,23689.08031
22.28498302,23620.54074,4.312584706,1479756075,23658.0521
22.31533286,23586.81633,4.312878444,1479756076,23624.27374
22.32338486,23565.28736,4.31850349,1479756077,23602.71032
22.31223594,23535.93097,4.27401742,1479756078,23573.30696
22.32090732,23508.48827,4.251912326,1479756079,23545.82035
22.32957871,23490.27414,4.257542053,1479756080,23527.57708
22.32524302,23470.02744,4.279690681,1479756082,23507.29799
22.33267563,23446.17112,4.257571984,1479756083,23483.40349
22.30418394,23418.28116,4.185184503,1479756084,23455.46891
22.3017064,23394.46041,4.118592555,1479756085,23431.61005
22.33329502,23378.24634,4.124433526,1479756086,23415.37003
22.34072764,23360.65565,4.141145956,1479756087,23397.7512
22.29984825,23341.64125,4.096386725,1479756088,23378.70637
22.30913902,23325.75205,4.118661328,1479756089,23362.79175
22.33701133,23307.11656,4.191041185,1479756090,23344.12644
22.34754087,23291.26622,4.241070895,1479756092,23328.25075
22.29241564,23279.09275,4.146243759,1479756093,23316.0578
22.31161656,23263.49568,4.174159554,1479756094,23300.43578
22.31409409,23244.77209,4.262941586,1479756095,23281.68222
22.28807995,23233.12142,4.229408485,1479756096,23270.01291
22.24224551,23208.36876,4.101402382,1479756097,23245.22065
22.25773012,23187.38642,4.079357238,1479756098,23224.20473
22.25649135,23165.25853,4.134814927,1479756099,23202.04145
22.23852921,23146.92738,4.145740886,1479756101,23183.68096
22.25525258,23129.60537,4.140348986,1479756102,23166.33124
22.23295475,23114.44767,4.129048544,1479756103,23151.14928
22.22614153,23096.77266,4.056880704,1479756104,23133.446
22.1815459,23081.95856,3.973283356,1479756105,23118.60819
22.14190536,23067.94778,3.9119264,1479756106,23104.57499
22.15243487,23054.737,3.912019263,1479756107,23091.34308
22.15057672,23033.90999,3.939731107,1479756108,23070.48275
22.14809919,23023.62179,4.000713119,1479756110,23060.17808
22.14809919,23009.11571,4.150442724,1479756111,23045.64879
22.08120581,22993.33023,4.133183142,1479756112,23029.83806
22.10660051,22972.9669,4.138964295,1479756113,23009.44215
22.11527188,22942.89214,4.155681226,1479756114,22979.31927
22.10969743,22921.30107,4.211077137,1479756115,22957.69365
22.10040668,22891.36811,4.28307088,1479756116,22927.7128
22.0781089,22874.24011,4.24404378,1479756117,22910.55739
22.07253445,22854.30509,4.210725402,1479756119,22890.59048
22.07996705,22830.78467,4.199706782,1479756120,22867.03243
22.09049656,22814.60528,4.260796815,1479756121,22850.82715
22.0781089,22789.5251,4.33275301,1479756122,22825.70684
22.07129569,22759.66915,4.282790327,1479756123,22795.80312
22.06138556,22738.28935,4.22170835,1479756124,22774.38911
22.0601468,22724.07703,4.205062692,1479756125,22760.15405
22.04775914,22708.56453,4.166137431,1479756126,22744.61674
22.0384684,22686.54412,4.121697014,1479756127,22722.56109
22.03413273,22665.98711,4.082848626,1479756129,22701.97119
22.01493187,22641.71353,4.04940934,1479756130,22677.65877
22.01555125,22613.71588,4.115941164,1479756131,22649.61633
22.02917767,22590.37298,4.210314427,1479756132,22626.23608
22.03475211,22571.08209,4.265804916,1479756133,22606.91432
22.04032655,22553.1148,4.310210162,1479756134,22588.91828
22.05147544,22533.98307,4.371301212,1479756135,22569.75595
22.0384684,22521.09001,4.310191211,1479756136,22556.84225
22.02731952,22508.58208,4.304539529,1479756138,22544.31431
22.04404285,22489.93903,4.365684406,1479756139,22525.64143
22.04280408,22475.73405,4.45991562,1479756140,22511.41372
22.04466223,22461.28184,4.548630333,1479756141,22496.93839
22.04961729,22446.92272,4.620747855,1479756142,22482.5563
22.06200494,22429.79966,4.681854885,1479756143,22465.40584
21.99015658,22413.28564,4.503729567,1479756144,22448.8654
21.99387287,22400.20756,4.376277397,1479756145,22435.76639
21.94308354,22380.0044,4.226126292,1479756147,22415.5309
21.96909759,22367.54889,4.165399236,1479756148,22403.05547
21.97838832,22354.9587,4.237549034,1479756149,22390.44513
21.98086585,22343.16618,4.348435406,1479756150,22378.63375
21.99820855,22331.12264,4.431751187,1479756151,22366.57094
21.9963504,22310.97152,4.51487885,1479756152,22346.38757
22.01493187,22291.05564,4.55386948,1479756153,22326.43983
22.00564114,22261.4656,4.553773372,1479756154,22296.80245
21.99820855,22239.51014,4.49826777,1479756156,22274.81185
21.99325349,22212.02353,4.498218322,1479756157,22247.28127
22.00440237,22185.30947,4.503874132,1479756158,22220.52446
22.00378299,22167.49838,4.520497324,1479756159,22202.68488
22.01802878,22143.8353,4.526185626,1479756160,22178.98393
22.01493187,22126.61323,4.50398107,1479756161,22161.73431
22.01555125,22097.63019,4.492900586,1479756162,22132.7049
22.0279389,22082.15571,4.526287121,1479756163,22117.20566
22.02298384,22061.91457,4.553951573,1479756164,22096.93213
21.9790077,22042.91599,4.403845793,1479756166,22077.90316
21.97591079,22026.02548,4.276326519,1479756167,22060.98562
21.9895372,22007.61728,4.320803798,1479756168,22042.54796
22.01245434,21993.08371,4.404176934,1479756169,22027.99115
22.01926755,21977.12355,4.47076498,1479756170,22012.00545
22.02174508,21952.80783,4.542853137,1479756171,21987.65082
22.01555125,21924.29873,4.548332358,1479756172,21959.09611
22.01926755,21899.02653,4.559456696,1479756173,21933.78347
21.95299365,21872.51743,4.353704637,1479756175,21907.23196
21.97157511,21851.27406,4.248569954,1479756176,21885.9546
21.99077596,21834.98784,4.282012686,1479756177,21869.64232
22.00006669,21809.54018,4.381882185,1479756178,21844.15394
22.00997681,21787.07325,4.465129398,1479756179,21821.65107
22.01555125,21765.47325,4.553875487,1479756180,21800.0165
22.02236446,21747.86386,4.565031968,1479756181,21782.37894
22.03784902,21731.8032,4.609537324,1479756182,21766.29259
22.0564305,21717.47333,4.654077932,1479756184,21751.93979
22.03784902,21700.49933,4.565190531,1479756185,21734.93863
22.04342347,21681.20988,4.526444337,1479756186,21715.61832
22.0527142,21657.07151,4.543168725,1479756187,21691.44132
22.06324371,21641.20713,4.587626192,1479756188,21675.55156
22.07563137,21625.39442,4.598842898,1479756189,21659.71355
22.08058643,21608.71884,4.576717911,1479756190,21643.01129
22.07996705,21597.82879,4.587799643,1479756191,21632.10382
22.08368334,21583.09895,4.598925789,1479756192,21617.35041
21.68851798,21554.79314,4.567140799,1479756194,21588.99931
22.09173532,21550.02965,4.576832596,1479756195,21584.2282
22.1035036,21530.56908,4.593585831,1479756196,21564.73649
22.10598113,21513.50069,4.599156268,1479756197,21547.64079
22.12146571,21497.76239,4.632582071,1479756198,21531.87731
22.12394324,21485.30709,4.6658745,1479756199,21519.40208
22.12704016,21465.61731,4.715806007,1479756200,21499.6808
22.14686042,21447.35456,4.760371129,1479756201,21481.38882
22.13942782,21423.43127,4.776924606,1479756203,21457.42726
22.14562166,21398.22103,4.727091895,1479756204,21432.17669
22.15986747,21371.24369,4.699520208,1479756205,21405.15618
22.14747981,21351.47715,4.560773783,1479756206,21385.35802
22.15181549,21331.81734,4.455464799,1479756207,21365.66675
22.16791946,21308.83925,4.427899365,1479756208,21342.65189
22.16977761,21285.49236,4.339193677,1479756210,21319.26765
22.09359347,21268.34328,4.166567892,1479756211,21302.09113
22.096071,21248.30458,4.105597145,1479756212,21282.02037
22.12518201,21235.55347,4.166862804,1479756213,21269.24886
22.12270447,21221.32307,4.216746174,1479756214,21254.99568
22.12889831,21201.38001,4.222348708,1479756215,21235.02071
22.13137584,21177.39109,4.244553158,1479756216,21210.99341
22.12765954,21154.55809,4.205702378,1479756218,21188.12389
22.14066659,21129.19485,4.205826247,1479756219,21162.72006
22.13509214,21101.69837,4.200227457,1479756220,21135.17959
22.13695029,21070.7745,4.18361027,1479756221,21104.20624
22.13633091,21047.36405,4.17251429,1479756222,21080.75833
22.01679002,21022.53655,3.99952954,1479756223,21055.89111
22.01307372,20996.08579,3.905247293,1479756224,21029.39802
22.04280408,20978.73311,3.872242893,1479756225,21012.01759
22.05766927,20964.28807,3.927819198,1479756227,20997.54943
22.05828865,20949.14787,4.022082221,1479756228,20982.385
22.04775914,20937.01749,4.049708479,1479756229,20970.23521
22.01555125,20916.09748,3.993974978,1479756230,20949.28174
22.00997681,20894.21532,3.949573951,1479756231,20927.36456
21.99263411,20880.59502,3.882893148,1479756232,20913.72247
21.96290377,20862.3799,3.843828645,1479756233,20895.47821
21.99511164,20843.7598,3.877369699,1479756234,20876.82831
22.01121558,20829.67732,3.916320024,1479756236,20862.72331
22.01369311,20813.92939,3.977327154,1479756237,20846.95017
22.02670014,20795.80842,4.038428027,1479756238,20828.80021
22.02236446,20779.2281,4.09937275,1479756239,20812.19336
22.02484199,20763.47987,4.165923116,1479756240,20796.41994
22.02050631,20746.5656,4.193599886,1479756241,20779.47861
22.00316361,20723.40175,4.187894072,1479756242,20756.27769
22.00316361,20701.66062,4.165719792,1479756243,20734.50178
21.99139534,20677.314,4.137890749,1479756244,20710.1162
21.99201473,20660.86358,4.093549801,1479756246,20693.63946
22.00749928,20640.49866,4.099235759,1479756247,20673.24195
21.99573102,20622.41691,4.071409493,1479756248,20655.13128
21.99882793,20599.76175,4.060348967,1479756249,20632.43987
21.98334337,20575.98883,4.032490272,1479756250,20608.62891
21.9684782,20552.23185,4.026812133,1479756251,20584.83392
21.9721945,20536.84359,4.021302354,1479756252,20569.42104
21.97281388,20509.19038,4.004677309,1479756253,20541.72359
21.96662006,20489.60668,3.982449093,1479756255,20522.10855
21.99139534,20470.78459,4.015931985,1479756256,20503.25635
21.9963504,20445.87731,4.049240184,1479756257,20478.30921
21.98086585,20426.06177,4.043556018,1479756258,20458.46197
21.97157511,20402.11519,4.015753622,1479756259,20434.47707
21.97467202,20377.1604,4.037955687,1479756260,20409.48236
21.99077596,20358.45174,4.093537201,1479756261,20390.74376
21.97653017,20345.58453,4.098949159,1479756262,20377.85597
21.97157511,20325.70259,4.08227416,1479756264,20357.94221
21.9684782,20308.16973,4.032355503,1479756265,20340.3813
21.97653017,20295.52126,4.037971668,1479756266,20327.7126
21.96723944,20284.75663,4.087777933,1479756267,20316.93074
21.96228438,20262.89489,4.065558325,1479756268,20295.03402
21.96723944,20243.91675,4.087777933,1479756269,20276.02551
21.98644029,20229.5635,4.1156715,1479756270,20261.6493
21.99325349,20211.61546,4.154539428,1479756271,20243.67255
22.00440237,20193.44245,4.187905121,1479756273,20225.47046
21.9858209,20168.94725,4.204360147,1479756274,20200.93606
21.96228438,20144.00096,4.170878196,1479756275,20175.94987
21.95918747,20115.27738,4.093247388,1479756276,20147.18032
21.95670995,20094.46773,4.059965093,1479756277,20126.33738
21.97838832,20071.6091,4.082336992,1479756278,20103.44218
21.98210461,20057.20762,4.171065283,1479756279,20089.01765
21.98210461,20045.68059,4.25421403,1479756280,20077.47218
21.98644029,20027.0116,4.298600802,1479756281,20058.77332
21.98024646,20003.80721,4.265281623,1479756283,20035.5318
21.94246416,19988.08097,4.159607283,1479756284,20019.7804
21.97962708,19963.61402,4.16549815,1479756285,19995.27431
21.95856809,19932.15159,4.126498896,1479756286,19963.76153
21.961665,19913.78438,4.076639399,1479756287,19945.36493
21.97529141,19889.41176,4.087851636,1479756288,19920.95331
21.98396276,19868.86911,4.126734806,1479756289,19900.3778
21.9895372,19840.68166,4.187765168,1479756290,19872.14525
22.00316361,19826.51615,4.232242211,1479756292,19857.95707
21.99449225,19799.9608,4.193354644,1479756293,19831.35924
21.97033635,19779.63188,4.098893281,1479756294,19810.99779
21.97591079,19763.95425,4.121117091,1479756295,19795.29508
21.99449225,19746.28052,4.165637363,1479756296,19777.59307
22.00626052,19723.17973,4.226728461,1479756297,19754.45531
21.99882793,19707.19238,4.271003174,1479756298,19738.44239
21.98086585,19683.06283,4.276375411,1479756299,19714.27423
21.98767905,19665.10681,4.237636615,1479756301,19696.28948
21.99449225,19644.52053,4.237701834,1479756302,19675.67027
21.97343326,19626.24299,4.104463635,1479756303,19657.36347
21.98829843,19614.74037,4.076885008,1479756304,19645.84246
21.97529141,19593.68779,4.037961014,1479756305,19624.75619
21.98086585,19582.29464,4.015838388,1479756306,19613.34481
21.93874787,19566.16176,3.960026281,1479756307,19597.18612
21.9684782,19553.68306,4.015725366,1479756308,19584.68746
21.96476191,19535.48546,4.043408432,1479756309,19566.46074
21.96971697,19523.41537,4.065626265,1479756311,19554.37133
21.95856809,19510.31409,4.071067539,1479756312,19541.24909
21.95547118,19494.76965,4.071040684,1479756313,19525.67978
21.96723944,19478.24818,4.137666942,1479756314,19509.13188
21.96476191,19456.12716,4.165358937,1479756315,19486.97547
21.95299365,19443.67242,4.143077115,1479756316,19474.5008
21.96290377,19424.80466,4.176428606,1479756317,19455.60284
21.92512147,19409.4414,4.059675848,1479756318,19440.21501
21.9548518,19395.30957,4.065490385,1479756320,19426.06057
21.97653017,19374.40617,4.08231904,1479756321,19405.12372
21.95856809,19354.5652,4.098783328,1479756322,19385.251
21.95732933,19334.45273,4.071056797,1479756323,19365.10635
21.94184478,19319.2816,4.093087181,1479756324,19349.91095
21.95051613,19296.75955,4.120881497,1479756325,19327.35286
21.93688973,19279.98363,4.120754639,1479756326,19310.5501
21.95732933,19259.37991,4.148660245,1479756327,19289.91342
21.96290377,19238.4363,4.143170037,1479756329,19268.9363
21.97095573,19216.88726,4.182047071,1479756330,19247.35278
21.95299365,19197.71037,4.226221078,1479756331,19228.14521
21.96476191,19180.52605,4.30393388,1479756332,19210.93339
21.97281388,19159.30578,4.287382477,1479756333,19189.67917
21.96476191,19142.99049,4.242961584,1479756334,19173.33777
21.96600068,19123.9201,4.198628504,1479756335,19154.23687
21.96662006,19100.56059,4.148747818,1479756336,19130.83999
21.98148523,19080.15233,4.137799771,1479756338,19110.39907
21.9721945,19056.56377,4.121082658,1479756339,19086.77277
21.99758917,19031.12333,4.137948975,1479756340,19061.29163
21.98891781,19014.79645,4.110151534,1479756341,19044.93863
21.96104562,19000.01206,4.060004373,1479756342,19030.13058
21.9548518,18987.69006,4.021144965,1479756343,19017.78886
21.97529141,18969.38225,4.060134712,1479756344,18999.45177
21.96228438,18953.94442,4.015668855,1479756345,18983.98923
21.95732933,18940.00734,4.037797648,1479756347,18970.02986
21.97467202,18924.92087,4.087846243,1479756348,18954.91925
21.98396276,18909.98012,4.165538449,1479756349,18939.95459
21.9858209,18897.18293,4.254249574,1479756350,18927.13692
21.99820855,18883.29882,4.343060436,1479756351,18913.2306
21.97095573,18867.55033,4.298451475,1479756352,18897.45692
21.98334337,18847.41047,4.204336112,1479756353,18877.28483
21.9721945,18825.43407,4.198687588,1479756355,18855.27327
21.97653017,18813.34744,4.220900942,1479756356,18843.16729
22.00130546,18792.16564,4.271027589,1479756357,18821.95161
22.01926755,18771.49003,4.337723174,1479756358,18801.24291
22.00192484,18752.99828,4.376356294,1479756359,18782.72158
21.99449225,18738.01907,4.370740023,1479756360,18767.7184
21.98210461,18717.99453,4.304102326,1479756361,18747.66182
21.99696978,18700.87089,4.282072939,1479756363,18730.51079
21.99944731,18676.56298,4.259923921,1479756364,18706.16398
21.9963504,18656.41127,4.221090265,1479756365,18685.98003
21.98891781,18637.48299,4.182216264,1479756366,18667.02146
21.99077596,18612.17082,4.182232816,1479756367,18641.6688
21.99015658,18592.0753,4.187770692,1479756368,18621.54112
21.99387287,18562.85497,4.193349112,1479756369,18592.27404
21.99449225,18545.0896,4.149006889,1479756370,18574.48025
22.00749928,18517.05961,4.16576009,1479756372,18546.40541
22.01864816,18507.75269,4.193583291,1479756373,18537.08359
22.01493187,18481.33409,4.160285958,1479756374,18510.62272
22.01183496,18461.18388,4.110362998,1479756375,18490.44027
22.01679002,18441.53544,4.104864335,1479756376,18470.7604
22.02546137,18425.26298,4.138209174,1479756377,18454.4619
22.03908779,18402.51018,4.182688902,1479756378,18431.6727
22.04466223,18388.7995,4.227092736,1479756379,18417.94008
22.02050631,18376.42863,4.210231121,1479756381,18405.54942
22.00626052,18365.59279,4.088137461,1479756382,18394.69623
21.99201473,18344.54792,4.021482731,1479756383,18373.6177
22.01431249,18330.2086,4.060491804,1479756384,18359.25544
22.03227458,18311.16761,4.127184851,1479756385,18340.18397
22.0421847,18296.23109,4.204892602,1479756386,18325.22356
22.03722964,18280.65369,4.243653816,1479756387,18309.62123
22.02360322,18263.57322,4.249066919,1479756388,18292.51343
22.0316552,18246.62792,4.282408097,1479756390,18275.54102
22.04466223,18232.08601,4.249268695,1479756391,18260.97585
22.05828865,18207.02472,4.271575975,1479756392,18235.87446
22.03537149,18192.38569,4.293531463,1479756393,18221.212
22.03103581,18175.17187,4.238050294,1479756394,18203.97064
22.01307372,18154.05354,4.254509605,1479756395,18182.81853
22.05023667,18137.06063,4.282586973,1479756396,18165.79842
22.03599087,18118.65449,4.232554856,1479756397,18147.36284
22.05704988,18095.06407,4.293741007,1479756398,18123.73467
22.06819877,18083.44517,4.31048116,1479756400,18112.09718
22.04094593,18062.46213,4.204881509,1479756401,18091.08057
22.0421847,18043.06341,4.121731447,1479756402,18071.65081
22.04342347,18027.61924,4.132832436,1479756403,18056.18193
22.05209482,18007.71652,4.160633528,1479756404,18036.24737
22.06076618,17988.14661,4.199525838,1479756405,18016.64614
22.07872828,17969.42503,4.260684425,1479756406,17997.89461
22.08058643,17949.37909,4.32723348,1479756407,17977.8166
22.03475211,17922.75171,4.182646604,1479756409,17951.14661
22.02917767,17896.63287,4.077259697,1479756410,17924.98599
22.03661026,17870.45074,4.099504334,1479756411,17898.76197
22.04280408,17847.2068,4.132826984,1479756412,17875.48083
22.045901,17820.60656,4.110679291,1479756413,17848.83803
22.01679002,17792.02646,4.038337466,1479756414,17820.2122
22.03475211,17763.75529,3.983058564,1479756415,17791.89579
22.00316361,17739.41415,3.910705429,1479756416,17767.51571
22.00378299,17719.67654,3.860814226,1479756418,17747.74653
22.00935743,17703.00055,3.871950042,1479756419,17731.04385
22.00130546,17694.60908,3.888512286,1479756420,17722.63896
22.00749928,17685.51949,3.927375363,1479756421,17713.53482
22.02484199,17676.65529,4.016235732,1479756422,17704.65644
22.01493187,17666.24951,4.099304255,1479756423,17694.23401
22.01183496,17648.74091,4.154712981,1479756424,17676.6974
22.00749928,17637.79198,4.149129126,1479756425,17665.73094
21.99387287,17628.95805,4.137914403,1479756427,17656.88288
21.99758917,17614.5505,4.099143831,1479756428,17642.45228
22.0068799,17603.54839,4.126948941,1479756429,17631.43257
22.00935743,17595.03768,4.143601852,1479756430,17622.90824
21.99325349,17576.61255,4.132365433,1479756431,17604.45363
21.99387287,17566.42097,4.171175334,1479756432,17594.24575
21.85451198,17576.45816,4.186492695,1479756433,17604.299
22.00873805,17542.3622,4.182402009,1479756434,17570.14848
21.99882793,17527.02213,4.19339521,1479756435,17554.78387
22.01183496,17519.38458,4.221236898,1479756437,17547.1341
21.9895372,17503.14079,4.270914906,1479756438,17530.86431
22.00626052,17491.62731,4.298793604,1479756439,17519.33241
22.00502175,17483.70068,4.332040603,1479756440,17511.3931
21.98148523,17468.0934,4.3207259,1479756441,17495.76085
21.99758917,17455.57628,4.331968219,1479756442,17483.2237
22.00564114,17443.88673,4.376392856,1479756443,17471.51545
21.99201473,17429.79542,4.403975538,1479756444,17457.4016
21.99944731,17414.14454,4.420678573,1479756446,17441.72567
21.99882793,17405.57169,4.415127667,1479756447,17433.1391
21.92202456,17392.20332,4.181585467,1479756448,17419.74934
21.93627034,17379.98004,4.104120694,1479756449,17407.50651
21.95794871,17366.25735,4.159751799,1479756450,17393.76186
21.97653017,17360.37076,4.265245987,1479756451,17387.86586
22.00006669,17351.62191,4.370795757,1479756452,17379.103
21.99882793,17341.72122,4.470558578,1479756453,17369.18647
21.99758917,17329.19146,4.548148374,1479756455,17356.63667
21.94865798,17317.36969,4.370290302,1479756456,17344.79598
21.96228438,17312.36923,4.320537804,1479756457,17339.78752
21.97714955,17296.53869,4.359485004,1479756458,17323.93165
21.98767905,17280.94459,4.431645959,1479756459,17308.3126
21.98891781,17270.4398,4.509260553,1479756460,17297.79101
21.99077596,17255.00597,4.575792389,1479756461,17282.33248
21.99696978,17238.67258,4.642370431,1479756462,17265.97296
22.00254422,17224.6313,4.697857411,1479756464,17251.90921
22.01245434,17216.59395,4.76447433,1479756465,17243.859
22.01369311,17199.50638,4.808830851,1479756466,17226.74409
21.98767905,17188.13601,4.703240903,1479756467,17215.35553
21.98520152,17174.59718,4.631162728,1479756468,17201.79504
21.99820855,17163.98723,4.625754339,1479756469,17191.16811
22.00873805,17150.36936,4.642492905,1479756470,17177.52845
22.01059619,17132.63516,4.620341557,1479756471,17159.76587
22.01183496,17120.80982,4.598181786,1479756472,17147.92162
22.01926755,17106.80152,4.614887873,1479756474,17133.8909
22.01183496,17098.10117,4.642525564,1479756475,17125.17664
21.98705967,17085.44546,4.464897729,1479756476,17112.50067
21.97281388,17072.33592,4.326183358,1479756477,17099.37016
21.98829843,17062.43518,4.32633555,1479756478,17089.45357
21.99944731,17050.802,4.376333203,1479756479,17077.80179
22.00130546,17040.30463,4.426239221,1479756480,17067.28762
21.97095573,17027.54663,4.326166236,1479756481,17054.5092
21.97529141,17017.42754,4.259691648,1479756483,17044.37393
21.97033635,17008.11961,4.215300308,1479756484,17035.0511
21.98396276,16996.20176,4.215428211,1479756485,17023.11418
21.9963504,16987.22657,4.248807227,1479756486,17014.12463
22.00006669,16980.38661,4.254386137,1479756487,17007.27373
22.00006669,16964.91924,4.348622796,1479756488,16991.78161
21.98210461,16952.39999,4.381704924,1479756489,16979.24233
21.97714955,16946.05433,4.337313112,1479756490,16972.88652
21.97776894,16936.19316,4.337318834,1479756492,16963.00957
21.96228438,16920.75827,4.287280668,1479756493,16947.54999
21.95361304,16907.10316,4.181883395,1479756494,16933.87302
21.98210461,16898.43099,4.2930161,1479756495,16925.18698
21.99449225,16886.48861,4.426171103,1479756496,16913.22549
22.00440237,16874.17227,4.548218368,1479756497,16900.88945
22.00564114,16864.32187,4.659088782,1479756498,16891.02328
22.00811866,16851.86462,4.742257386,1479756500,16878.5461
22.02236446,16837.98328,4.831095026,1479756501,16864.64255
22.03227458,16821.71657,4.903260217,1479756502,16848.34981
22.01245434,16804.22824,4.886412706,1479756503,16830.83351
21.98272399,16790.50624,4.653306551,1479756504,16817.08955
21.99077596,16782.43012,4.498192609,1479756505,16809.0005
21.99077596,16770.25448,4.398418926,1479756506,16796.80538
21.9858209,16758.97446,4.359569352,1479756507,16785.50732
22.00378299,16751.41381,4.398548508,1479756509,16777.93457
22.00316361,16740.54333,4.431801853,1479756510,16767.0467
21.9721945,16729.10264,4.27629079,1479756511,16755.5877
21.91706951,16715.56878,4.120571601,1479756512,16742.03219
21.94556107,16704.91447,4.120836191,1479756513,16731.36083
21.96352315,16696.36571,4.187520249,1479756514,16722.7984
21.97033635,16685.96359,4.315074666,1479756515,16712.37963
21.98148523,16676.29942,4.43712844,1479756516,16702.7
21.99263411,16664.00241,4.542555526,1479756518,16690.38332
21.96228438,16651.9188,4.464648391,1479756519,16678.28037
21.96723944,16639.18034,4.459156769,1479756520,16665.52153
21.97591079,16628.81028,4.514670403,1479756521,16655.13488
21.98705967,16618.81608,4.609010403,1479756522,16645.12468
21.99511164,16603.82777,4.692234209,1479756523,16630.11239
22.00254422,16590.14815,4.780997436,1479756524,16616.41089
22.00873805,16583.6788,4.80877588,1479756525,16609.93119
22.01245434,16572.23006,4.825444051,1479756526,16598.46413
22.01493187,16562.07587,4.808843537,1479756528,16588.29369
22.02360322,16549.7297,4.81447938,1479756529,16575.92776
22.02112569,16536.85287,4.792282786,1479756530,16563.03033
22.02422261,16524.40577,4.764602113,1479756531,16550.56332
22.02670014,16519.51282,4.747998427,1479756532,16545.66254
22.01988693,16508.52809,4.725753816,1479756533,16534.66023
22.00130546,16496.01252,4.603615483,1479756534,16522.12464
21.9895372,16484.28102,4.431665445,1479756535,16510.37437
