temperature,pressure,time,calibrated_temperature
8.036010363,69346.06849,1479759400,7.396490959
8.040345322,69417.58557,1479759401,7.400907848
8.040345322,69485.06067,1479759402,7.400907848
8.061400837,69557.72439,1479759403,7.422361313
8.081217797,69626.9881,1479759404,7.442552813
8.122709573,69698.59962,1479759406,7.484828783
8.071928596,69767.16587,1479759407,7.433088047
8.076882837,69834.84834,1479759408,7.438135922
8.071928596,69907.3524,1479759409,7.433088047
8.097319081,69976.59175,1479759410,7.458958411
8.103511883,70050.60335,1479759411,7.465268257
8.141287986,70117.28889,1479759412,7.503758329
8.129521657,70184.50099,1479759413,7.491769616
8.14562295,70253.72869,1479759414,7.508175224
8.140668706,70320.37565,1479759416,7.503127344
8.151196475,70393.91019,1479759417,7.513854088
8.14624223,70465.10331,1479759418,7.508806209
8.175348422,70528.58975,1479759419,7.538462507
8.169774895,70600.39685,1479759420,7.53278364
8.171632737,70672.66333,1479759421,7.534676596
8.158627842,70746.59883,1479759422,7.521425909
8.226748741,70824.77606,1479759423,7.590834292
8.221175211,70899.85379,1479759425,7.585155422
8.210028152,70982.14142,1479759426,7.573797684
8.235418678,71054.72125,1479759427,7.599668091
8.243469334,71129.32023,1479759428,7.607870904
8.282484063,71197.21228,1479759429,7.647623011
8.253997116,71270.09874,1479759430,7.618597661
8.288057597,71343.64453,1479759431,7.653301885
8.315925273,71411.31358,1479759432,7.681696261
8.33140732,71480.55094,1479759434,7.697470918
8.313448146,71551.66084,1479759435,7.679172316
8.338838703,71625.91804,1479759436,7.705042755
8.371660654,71696.7598,1479759437,7.73848504
8.350605061,71774.72738,1479759438,7.717031497
8.372899218,71850.61461,1479759439,7.739747014
8.40757903,71989.88196,1479759441,7.775082273
8.429873202,72055.66988,1479759442,7.797797805
8.472603715,72126.35341,1479759443,7.841335925
8.442258855,72198.06273,1479759445,7.810417548
8.471365149,72272.46067,1479759446,7.84007395
8.473222998,72343.49232,1479759447,7.841966912
8.494278621,72418.96857,1479759448,7.863420487
8.51161855,72490.44562,1479759449,7.88108814
8.50790285,72567.40431,1479759450,7.877302214
8.540105583,72634.02187,1479759451,7.910113579
8.541963434,72706.37501,1479759452,7.912006543
8.563638358,72775.0877,1479759453,7.934091123
8.564257641,72849.92719,1479759455,7.934722111
8.566115492,72913.81983,1479759456,7.936615075
8.612561778,72984.35779,1479759457,7.983939196
8.603272519,73057.10555,1479759458,7.974474369
8.624947459,73131.39526,1479759459,7.996558965
8.64600312,73202.35938,1479759460,8.018012579
8.662104511,73271.12261,1479759461,8.034418286
8.652195962,73332.07495,1479759462,8.024322466
8.697403726,73411.65242,1479759464,8.070384656
8.758712924,73479.68659,1479759465,8.132852598
8.717220836,73556.98564,1479759466,8.090576309
8.724032968,73632.56952,1479759467,8.097517191
8.76924077,73705.97639,1479759468,8.143579421
8.766144345,73781.09046,1479759469,8.140424473
8.777291478,73852.92945,1479759470,8.151782286
8.813210026,73924.33492,1479759471,8.188379696
8.822499308,73997.61756,1479759473,8.197844545
8.822499308,74067.54456,1479759474,8.197844545
8.854082876,74142.05199,1479759475,8.230025042
8.887524313,74220.73613,1479759476,8.264098523
8.879473596,74296.26993,1479759477,8.255895647
8.903006465,74362.71253,1479759478,8.279873287
8.928397199,74448.97437,1479759479,8.305743906
8.964315812,74512.59695,1479759480,8.342341381
8.955645801,74588.07455,1479759481,8.333507506
8.992802999,74663.30942,1479759483,8.371366976
9.05225455,74739.79443,1479759484,8.431942161
9.02438663,74810.45684,1479759485,8.403547537
9.031818075,74937.51451,1479759487,8.411119436
9.049158114,75007.2077,1479759488,8.428787202
9.057828135,75084.08352,1479759489,8.437621087
9.07516818,75156.70656,1479759490,8.455288858
9.11789902,75226.09597,1479759491,8.498827311
9.103655404,75300.30577,1479759492,8.484314491
9.145147682,75377.09623,1479759493,8.526590974
9.141431955,75451.23049,1479759495,8.522805019
9.150101986,75522.87697,1479759496,8.531638913
9.189736422,75604.69743,1479759497,8.572022441
9.202741476,75676.55283,1479759498,8.58527329
9.196548593,75763.48471,1479759499,8.578963361
9.211411513,75841.76853,1479759500,8.59410719
9.265289619,75919.40893,1479759501,8.649003593
9.25042669,75993.5651,1479759502,8.633859754
9.262812464,76066.65957,1479759504,8.646479619
9.280152551,76135.44858,1479759505,8.664147434
9.31854847,76252.18775,1479759506,8.703269036
9.342700751,76325.72504,1479759507,8.727877795
9.352609381,76407.40159,1479759509,8.737973698
9.368710907,76479.65398,1479759510,8.754379543
9.374284513,76563.1215,1479759511,8.760058491
9.418873374,76640.40107,1479759512,8.805490081
9.415776925,76713.34509,1479759513,8.802335109
9.436832783,76799.64172,1479759514,8.823788923
9.462223678,76872.38179,1479759515,8.849659706
9.459746518,76945.40387,1479759516,8.847135727
9.478325226,77027.51177,1479759517,8.866065572
9.527249177,77112.23429,1479759519,8.915914186
9.564406627,77191.64212,1479759520,8.953773912
9.569980245,77267.95425,1479759521,8.959452872
9.615188501,77353.57806,1479759522,9.005515564
9.644295199,77435.00325,1479759523,9.035172379
9.651726698,77521.36795,1479759524,9.042744333
9.655442448,77614.16819,1479759525,9.04653031
9.688264911,77688.85711,1479759526,9.079973118
9.69445783,77765.26927,1479759528,9.086283083
9.716752343,77835.09897,1479759529,9.108998962
9.755148461,77926.21831,1479759530,9.148120767
9.785493792,78031.10177,1479759531,9.179039625
9.773727234,78103.72377,1479759532,9.167050679
9.808407621,78188.19953,1479759533,9.202386525
9.849280954,78263.59081,1479759535,9.244032364
9.862905402,78341.59606,1479759536,9.257914314
9.873433386,78423.13505,1479759537,9.268641277
9.893250772,78502.238,1479759538,9.288833212
9.910590989,78585.62644,1479759539,9.306501159
9.932266265,78662.99044,1479759540,9.328586097
9.951464371,78738.74041,1479759541,9.348147047
9.964469542,78810.80688,1479759542,9.361398016
9.984286949,78894.8344,1479759544,9.381589972
9.994195654,78964.56146,1479759545,9.391685952
10.0102973,79040.27886,1479759546,9.408091922
10.04002343,79124.89103,1479759547,9.438379875
10.06169874,79202.95598,1479759548,9.460464847
10.06541451,79276.52385,1479759549,9.464250843
10.0778004,79360.35596,1479759550,9.47687083
10.09266348,79480.87778,1479759552,9.492014818
10.12920188,79560.14468,1479759553,9.529243797
9.554497972,79585.89752,1479759554,8.943677983
10.16512101,79721.99251,1479759555,9.565841793
10.18679635,79803.05736,1479759556,9.587926798
10.19175071,79877.4561,1479759557,9.5929748
10.20909099,79967.18376,1479759559,9.610642809
10.25677677,80058.38294,1479759560,9.659229853
10.27473636,80133.76801,1479759561,9.677528877
10.27040129,80225.7423,1479759562,9.673111871
10.29021877,80302.66841,1479759563,9.6933039
10.34223967,80380.69277,1479759564,9.746308001
10.34162037,80457.06759,1479759565,9.745676999
10.3360467,80538.38677,1479759566,9.739997987
10.38187467,80621.23734,1479759568,9.786692099
10.40912374,80698.1426,1479759569,9.814456178
10.4184132,80797.76839,1479759570,9.823921207
10.43823071,80880.32113,1479759571,9.844113272
10.47043418,80966.74976,1479759572,9.876925387
10.48467803,81057.16394,1479759573,9.891438443
10.4914903,81136.14526,1479759574,9.89837947
10.51812011,81208.09848,1479759575,9.925512582
10.51378503,81292.24855,1479759577,9.921095563
10.57076046,81381.19665,1479759578,9.979147828
10.65250788,81458.17224,1479759579,10.06244028
10.63269031,81539.40514,1479759580,10.04224816
10.638264,81620.54546,1479759581,10.04792719
10.67356405,81706.1388,1479759582,10.08389441
10.73487468,81784.53488,1479759583,10.14636381
10.7156764,81864.86459,1479759584,10.12680268
10.73797118,81943.56599,1479759586,10.14951883
10.77450986,82025.40567,1479759587,10.1867481
10.80919066,82104.0757,1479759588,10.22208436
10.82715037,82184.22425,1479759589,10.24038351
10.82962757,82267.96615,1479759590,10.24290753
10.86740489,82348.70399,1479759591,10.28139884
10.90951734,82424.06422,1479759592,10.32430722
10.90765944,82501.71143,1479759593,10.3224142
10.91447175,82581.44866,1479759595,10.32935526
10.96215793,82658.21959,1479759596,10.37794271
10.99312299,82738.42978,1479759597,10.40949302
10.9949809,82825.4443,1479759598,10.41138604
11.01665645,82900.54295,1479759599,10.43347126
11.02346877,82978.00587,1479759600,10.44041233
11.03895131,83053.95241,1479759601,10.45618749
11.08292175,83129.64598,1479759602,10.50098897
11.07610943,83205.02625,1479759603,10.4940479
11.10521663,83289.66378,1479759605,10.52370523
11.12565361,83366.29236,1479759606,10.54452846
11.18077155,83452.01775,1479759607,10.60068813
11.16652758,83537.29896,1479759608,10.58617495
11.21173669,83619.8051,1479759609,10.63223852
11.25694583,83698.35274,1479759610,10.67830211
11.26623538,83781.46305,1479759611,10.68776723
11.26251956,83859.91016,1479759612,10.68398118
11.29905847,83940.32388,1479759614,10.72121068
11.34550626,84015.11746,1479759615,10.76853633
11.35293791,84094.40253,1479759616,10.77610844
11.35417652,84173.50474,1479759617,10.77737045
11.37709077,84247.88518,1479759618,10.80071779
11.39876643,84327.7115,1479759619,10.82280311
11.41301043,84402.95079,1479759620,10.83731633
11.43716331,84482.13698,1479759621,10.8619257
11.45883898,84563.29993,1479759623,10.88401103
11.46812855,84645.45552,1479759624,10.89347618
11.48237257,84724.66529,1479759625,10.90798941
11.49352006,84810.70752,1479759626,10.91934759
11.52634324,84889.08902,1479759627,10.95279112
11.56597879,84966.73887,1479759628,10.99317579
11.56412087,85047.14526,1479759629,10.99128276
11.59818269,85123.40364,1479759630,11.02598834
11.62295493,85194.1742,1479759632,11.05122878
11.63224452,85271.46183,1479759633,11.06069394
11.62852869,85352.93942,1479759634,11.05690788
11.65825539,85434.58229,1479759635,11.08719641
11.69912961,85518.37595,1479759636,11.12884316
11.69541377,85606.78049,1479759637,11.12505709
11.74186178,85687.72778,1479759638,11.17238297
11.77406575,85758.55043,1479759639,11.20519559
11.82546826,85837.86914,1479759640,11.25756961
11.80007666,85916.80809,1479759642,11.23169811
11.81432073,85992.16209,1479759643,11.24621139
11.82484896,86070.31695,1479759644,11.2569386
11.85209849,86148.39899,1479759645,11.28470316
11.87501288,86229.89101,1479759646,11.30805063
11.88677974,86311.18459,1479759647,11.32003987
11.88554112,86385.77953,1479759648,11.31877785
11.91650653,86471.33383,1479759649,11.3503285
11.9511878,86552.12742,1479759651,11.38566524
11.98401115,86631.0202,1479759652,11.41910896
11.98463046,86715.78147,1479759653,11.41973998
12.00630627,86799.11533,1479759654,11.44182546
12.01435729,86891.14994,1479759655,11.45002864
12.05275445,86980.73006,1479759656,11.48915151
12.05770892,87066.4215,1479759657,11.49419962
12.08433923,87156.05124,1479759658,11.52133324
12.09858335,87243.02764,1479759660,11.53584657
12.14874744,87327.65223,1479759661,11.58695876
12.16423019,87418.43128,1479759662,11.60273414
12.1586564,87506.36459,1479759663,11.597055
12.17909363,87594.52394,1479759664,11.6178785
12.19953087,87678.10187,1479759665,11.638702
12.20943983,87763.86996,1479759666,11.64879825
12.23668949,87844.08458,1479759667,11.67656293
12.26889365,87933.90776,1479759668,11.70937574
12.27137089,88021.6437,1479759670,11.7118998
12.277564,88103.62666,1479759671,11.71820996
12.30109782,88194.57403,1479759672,11.74218857
12.30605231,88283.96347,1479759673,11.7472367
12.33392131,88361.69253,1479759674,11.77563243
12.35188134,88452.89821,1479759675,11.7939319
12.36302895,88536.89919,1479759676,11.8052902
12.39709109,88625.41246,1479759677,11.83999611
12.43982361,88700.91379,1479759679,11.88353628
12.44168155,88787.2932,1479759680,11.88542933
12.46769266,88865.13006,1479759681,11.91193205
12.50051622,88943.59401,1479759682,11.94537598
12.51042522,89024.8314,1479759683,11.95547226
12.51228316,89114.17149,1479759684,11.95736531
12.5482033,89192.4341,1479759685,11.99396434
12.55625437,89266.18118,1479759686,12.00216757
12.55129986,89339.72892,1479759688,11.99711943
12.57916895,89419.53598,1479759689,12.02551524
12.63242989,89497.28902,1479759690,12.07978282
12.63242989,89576.5101,1479759691,12.07978282
12.64481616,89659.43635,1479759692,12.09240319
12.67578185,89736.08232,1479759693,12.12395412
12.69436126,89819.23733,1479759694,12.14288469
12.70179303,89901.16579,1479759695,12.15045692
12.71479863,89975.61239,1479759697,12.16370832
12.73585531,90053.19855,1479759698,12.18516297
12.78663909,90124.73483,1479759699,12.23690657
12.80088333,90205.99759,1479759700,12.25142003
12.79345155,90286.18899,1479759701,12.24384779
12.82751387,90369.91474,1479759702,12.27855388
12.82008209,90444.16622,1479759703,12.27098164
12.84237743,90529.55249,1479759704,12.29369836
12.87705908,90597.88913,1479759705,12.32903549
12.87210456,90673.16862,1479759707,12.32398733
12.8981158,90750.51274,1479759708,12.35049019
12.91050211,90824.60256,1479759709,12.3631106
12.93217816,90898.3768,1479759710,12.38519632
12.95199626,90970.91639,1479759711,12.40538899
12.96376326,91050.88468,1479759712,12.41737839
12.99534838,91119.81814,1479759713,12.44956047
13.01702445,91196.92222,1479759714,12.47164621
13.02012103,91272.04649,1479759716,12.47480132
13.06099592,91348.26021,1479759717,12.51644874
13.08143337,91425.85013,1479759718,12.53727246
13.08452996,91494.04733,1479759719,12.54042757
13.12540488,91554.45014,1479759720,12.58207503
13.12478556,91625.07019,1479759721,12.58144401
13.14522303,91691.80238,1479759722,12.60226774
13.16132528,91744.67324,1479759723,12.61867432
13.19291047,91794.17058,1479759725,12.65085648
13.19167183,91853.17588,1479759726,12.64959443
13.22697294,91913.13376,1479759727,12.68556273
13.25174566,91975.85209,1479759728,12.71080366
13.25793884,92034.94179,1479759729,12.71711389
13.27156384,92101.71541,1479759730,12.7309964
13.30562635,92166.79183,1479759731,12.76570269
13.33597296,92230.37693,1479759732,12.79662285
13.33225705,92306.89264,1479759734,12.7928367
13.36570026,92393.40157,1479759735,12.82691199
13.39480825,92474.33872,1479759736,12.85657013
13.44311516,92556.40227,1479759737,12.90579003
13.43444468,92644.13615,1479759738,12.89695569
13.45488223,92724.48532,1479759739,12.9177795
13.46850726,92809.83167,1479759740,12.93166204
13.48337093,92889.06825,1479759741,12.94680664
13.49885392,92979.01067,1479759742,12.96258226
13.5168142,93064.00722,1479759744,12.98088199
13.52858128,93153.06249,1479759745,12.99287147
13.54034837,93237.8216,1479759746,13.00486095
13.57564962,93313.13188,1479759747,13.0408294
13.59856448,93381.33009,1479759748,13.06417735
13.60723497,93459.06047,1479759749,13.07301171
13.64191693,93529.9782,1479759750,13.10834916
13.65925792,93594.0841,1479759751,13.1260179
13.66235453,93663.38607,1479759753,13.12917303
13.6908433,93724.83018,1479759754,13.15820024
13.71871276,93795.76571,1479759755,13.18659643
13.73605376,93873.46366,1479759756,13.20426518
13.75339477,93951.49848,1479759757,13.22193393
13.74100834,94029.44397,1479759758,13.20931339
13.76020731,94097.51133,1479759759,13.22887523
13.79179273,94172.99799,1479759760,13.26105761
13.86858869,94233.68463,1479759762,13.33930502
13.84195782,94296.95656,1479759763,13.31217083
13.86363411,94371.35447,1479759764,13.3342568
13.87849785,94449.7154,1479759765,13.34940146
13.89212295,94520.62216,1479759766,13.36328408
13.90512873,94596.08317,1479759767,13.37653566
13.93361759,94659.26301,1479759768,13.40556296
13.94910066,94721.83316,1479759769,13.42133867
13.96706104,94785.1155,1479759770,13.43963849
13.99678856,94854.78096,1479759772,13.46992786
14.0265161,94917.16578,1479759773,13.50021725
14.02465812,94986.1434,1479759774,13.49832416
14.05128905,95054.03752,1479759775,13.52545841
14.06367553,95112.88544,1479759776,13.53807899
14.08720984,95177.34319,1479759777,13.56205811
14.09835768,95240.63366,1479759778,13.57341664
14.10702822,95307.85601,1479759779,13.58225105
14.11631808,95369.89613,1479759781,13.5917165
14.14047174,95452.3848,1479759782,13.61632666
14.17081865,95512.25739,1479759783,13.64724712
14.20240422,95584.60425,1479759784,13.67942966
14.219126,95649.73389,1479759785,13.69646748
14.24018305,95717.19902,1479759786,13.71792251
14.2315125,95791.81568,1479759787,13.70908809
14.26743337,95872.78981,1479759788,13.74568786
14.29530302,95951.21513,1479759790,13.77408425
14.31202482,96013.08405,1479759791,13.79112209
14.30645089,96089.50773,1479759792,13.78544281
14.3163601,96158.94427,1479759793,13.79553931
14.39377587,96217.38381,1479759794,13.87441823
14.39315654,96274.3,1479759795,13.8737872
14.40925903,96338.09323,1479759796,13.89019403
14.44456065,96411.08381,1479759797,13.92616285
14.49348748,96475.5083,1479759799,13.9760144
14.51330595,96530.59431,1479759800,13.99620744
14.51020932,96602.09672,1479759801,13.99305227
14.53560174,96680.24276,1479759802,14.01892461
14.6062051,96734.71859,1479759803,14.09086238
14.6062051,96793.77032,1479759804,14.09086238
14.63593285,96864.62923,1479759805,14.12115198
14.65946733,96937.23027,1479759806,14.14513126
14.68919509,97009.76332,1479759807,14.17542088
14.71582623,97086.50424,1479759809,14.20255534
14.72263884,97160.85248,1479759810,14.20949672
14.73130945,97249.80113,1479759811,14.2183312
14.76413389,97336.11487,1479759812,14.25177602
14.80686761,97394.42054,1479759813,14.29531741
14.8588913,97396.04708,1479759814,14.34832435
14.88056785,97399.68945,1479759815,14.37041058
14.87994852,97397.60827,1479759816,14.36977955
14.90038641,97399.05009,1479759818,14.39060371
14.91339234,97397.06461,1479759819,14.40385546
14.93630757,97400.88581,1479759820,14.42720378
14.95674547,97399.36931,1479759821,14.44802796
14.98275736,97400.01554,1479759822,14.47453147
15.00814993,97400.5721,1479759823,14.50040396
15.02549119,97403.22615,1479759824,14.51807298
15.04778712,97396.33241,1479759825,14.54079029
15.07008304,97401.05993,1479759827,14.56350761
15.08928232,97398.69897,1479759828,14.58306975
15.11095892,97399.35213,1479759829,14.60515605
15.13263554,97397.68052,1479759830,14.62724235
15.15307349,97397.12831,1479759831,14.64806658
15.17660811,97396.75064,1479759832,14.672046
15.19766541,97399.63851,1479759833,14.69350128
15.22181937,97401.97722,1479759834,14.71811176
15.24411534,97396.40809,1479759836,14.74082912
15.26331466,97399.35955,1479759837,14.76039131
15.28003665,97397.24329,1479759838,14.77742934
15.30790663,97402.17078,1479759839,14.80582607
15.3277253,97400.86333,1479759840,14.8260193
15.3518793,97401.57011,1479759841,14.85062982
15.36736264,97400.93525,1479759842,14.86640579
15.38532331,97396.70106,1479759843,14.88470592
15.414432,97396.15894,1479759844,14.91436477
15.43177335,97397.15057,1479759846,14.93203387
15.45716605,97398.03517,1479759847,14.95790649
15.47450741,97397.36525,1479759848,14.9755756
15.49184878,97397.69203,1479759849,14.99324472
15.51600283,97394.71222,1479759850,15.01785528
15.54325356,97399.88179,1479759851,15.04562105
15.56059493,97395.88801,1479759852,15.06329018
15.58660701,97397.19319,1479759853,15.08979388
15.60766441,97399.08255,1479759855,15.11124926
15.63181849,97401.08654,1479759856,15.13585986
15.64977922,97397.51338,1479759857,15.15416005
15.67269464,97398.03851,1479759858,15.17750857
15.69251339,97399.05405,1479759859,15.1977019
15.71790617,97400.2689,1479759860,15.2235746
15.73958294,97398.92287,1479759861,15.24566106
15.76745308,97400.85715,1479759863,15.27405794
15.78727185,97400.54241,1479759864,15.29425129
15.80461328,97396.54537,1479759865,15.31192047
15.82567073,97400.09589,1479759866,15.33337591
15.85725692,97403.59314,1479759867,15.36555908
15.88388842,97401.66064,1479759868,15.39269391
15.90370722,97401.01245,1479759869,15.41288729
15.92352602,97401.72393,1479759871,15.43308067
15.94891887,97400.94182,1479759872,15.45895344
15.97183438,97401.43481,1479759873,15.48230205
15.98979518,97398.85492,1479759874,15.50060231
16.009614,97400.56346,1479759875,15.52079571
16.03129085,97400.5446,1479759876,15.54288224
16.04739365,97402.32233,1479759877,15.55928939
16.07216719,97400.78426,1479759878,15.58453115
16.09446339,97398.52596,1479759880,15.60724875
16.1136629,97397.12118,1479759881,15.62681113
16.13533977,97398.43185,1479759882,15.64889769
16.16382938,97399.12174,1479759883,15.67792575
16.1830289,97398.07875,1479759884,15.69748815
16.20532513,97398.14767,1479759885,15.72020578
16.22947938,97403.47476,1479759886,15.74481654
16.25053694,97398.37428,1479759887,15.76627209
16.27778791,97400.21514,1479759889,15.7940381
16.29636812,97400.7156,1479759890,15.81296948
16.28707802,97396.62424,1479759891,15.80350379
16.31804504,97397.36693,1479759892,15.83505609
16.36263757,97401.49528,1479759893,15.88049142
16.38741121,97399.95328,1479759894,15.90573328
16.4053721,97402.02758,1479759895,15.92403363
16.42457168,97398.62308,1479759896,15.94359609
16.44005522,97401.33825,1479759898,15.95937226
16.46544822,97401.54871,1479759899,15.98524519
16.49517662,97402.41405,1479759900,16.01553546
16.5242857,97402.19125,1479759901,16.0451947
16.53295649,97400.5058,1479759902,16.05402936
16.55463346,97401.81389,1479759903,16.07611604
16.5756911,97401.70104,1479759904,16.09757167
16.59798744,97401.1009,1479759905,16.1202894
16.613471,97401.78868,1479759906,16.1360656
16.64258012,97400.92839,1479759908,16.16572488
16.65992172,97402.21683,1479759909,16.18339424
16.68903085,97405.65436,1479759910,16.21305353
16.70513378,97406.4609,1479759911,16.2294608
16.72061736,97405.48351,1479759912,16.24523703
16.74353308,97403.63952,1479759913,16.26858585
16.76954551,97405.29812,1479759914,16.29508992
16.7763583,97403.64649,1479759915,16.30203147
16.81042222,97406.52544,1479759917,16.3367392
16.82342845,97403.82818,1479759918,16.34999125
16.84572485,97400.59127,1479759919,16.37270904
16.872976,97403.72995,1479759920,16.40047525
16.88907897,97401.20503,1479759921,16.41688256
16.92066556,97406.66368,1479759922,16.44906613
16.94110394,97403.12783,1479759923,16.46989081
16.95101346,97400.98202,1479759924,16.47998762
16.97269055,97399.2896,1479759926,16.5020744
16.99994175,97401.76128,1479759927,16.52984065
17.02471558,97403.20949,1479759928,16.5550827
17.04329595,97402.70575,1479759929,16.57401424
17.06373437,97401.16691,1479759930,16.59483895
17.08107606,97400.81737,1479759931,16.6125084
17.09965645,97397.64782,1479759932,16.63143995
17.12504965,97400.85026,1479759933,16.65731309
17.1510622,97399.81054,1479759934,16.68381728
17.1708813,97401.48341,1479759936,16.70401096
17.18760367,97402.37664,1479759937,16.72104938
17.20990016,97399.77119,1479759938,16.74376727
17.23157731,97401.07486,1479759939,16.76585412
17.24829969,97403.96722,1479759940,16.78289255
17.26564142,97403.94963,1479759941,16.80056204
17.28793793,97400.67668,1479759942,16.82327996
17.31271184,97401.78941,1479759943,16.8485221
17.32757619,97402.71765,1479759945,16.86366738
17.34739533,97404.72301,1479759946,16.8838611
17.36287903,97402.40739,1479759947,16.89963745
17.37712404,97399.57974,1479759948,16.91415169
17.39508515,97401.65032,1479759949,16.93245226
17.42481388,97401.20242,1479759950,16.96274286
17.44834913,97403.10587,1479759951,16.98672293
17.46507155,97402.99762,1479759952,17.00376141
17.48736812,97403.72226,1479759954,17.02647938
17.5022325,97404.98317,1479759955,17.04162469
17.52948387,97402.45061,1479759956,17.06939112
17.54249021,97401.77657,1479759957,17.08264328
17.56664485,97401.79781,1479759958,17.10725443
17.58212859,97403.81445,1479759959,17.12303082
17.59885104,97401.37128,1479759960,17.14006932
17.62176699,97404.18475,1479759961,17.16341839
17.64468295,97402.32981,1479759963,17.18676746
17.66264411,97402.0652,1479759964,17.20506808
17.67069567,97403.61821,1479759965,17.21327181
17.69485034,97401.97087,1479759966,17.23788301
17.706618,97399.08663,1479759967,17.24987308
17.73139204,97404.53149,1479759968,17.27511535
17.75306932,97401.82975,1479759969,17.29720233
17.77536596,97403.55273,1479759970,17.31992038
17.7927078,97405.19917,1479759971,17.33758998
17.81066899,97401.93159,1479759973,17.35589064
17.82801084,97399.24159,1479759974,17.37356024
17.84721074,97400.15463,1479759975,17.39312302
17.86641065,97403.09879,1479759976,17.41268581
17.87755898,97398.78941,1479759977,17.42404485
17.89490084,97399.40476,1479759978,17.44171447
17.91533946,97402.52719,1479759979,17.46253938
17.93515874,97399.88897,1479759980,17.48273324
17.9512619,97400.3256,1479759982,17.49914075
17.97231989,97399.8671,1479759983,17.52059674
17.99090048,97400.02278,1479759984,17.5395285
18.00576495,97402.61628,1479759985,17.5546739
18.02496489,97402.861,1479759986,17.57423673
18.03982937,97401.11677,1479759987,17.58938214
18.06150673,97400.74668,1479759988,17.61146921
18.07637121,97399.69919,1479759989,17.62661463
18.10176471,97399.22619,1479759991,17.65248806
18.11786791,97398.66072,1479759992,17.66889561
18.13582917,97400.72849,1479759993,17.68719634
18.15626785,97399.17791,1479759994,17.70802131
18.17113235,97398.09992,1479759995,17.72316675
18.19033233,97398.67707,1479759996,17.74272961
18.20210006,97400.12702,1479759997,17.75471975
18.22253876,97401.91344,1479759998,17.77554474
18.24050004,97401.31065,1479760000,17.79384549
18.25598391,97398.31851,1479760001,17.80962201
18.27828069,97399.03691,1479760002,17.83234019
18.29624198,97400.77027,1479760003,17.85064095
18.3111065,97398.35596,1479760004,17.86578642
18.33154523,97401.81091,1479760005,17.88661143
18.34517105,97397.54874,1479760006,17.90049478
18.36684849,97400.51422,1479760007,17.92258193
18.3848098,97397.57319,1479760008,17.94088271
18.40339048,97398.3936,1479760010,17.95981456
18.42259051,97399.30309,1479760011,17.97937747
18.44612604,97400.89609,1479760012,18.00335783
18.45417768,97400.44518,1479760013,18.01156163
18.47337772,97401.68834,1479760014,18.03112456
18.48886163,97397.35796,1479760015,18.04690112
18.50620362,97402.00655,1479760016,18.06457086
18.52540367,97398.93799,1479760017,18.0841338
18.54336502,97400.00239,1479760019,18.10243462
18.56690059,97399.56111,1479760020,18.12641501
18.58300387,97401.99797,1479760021,18.14282265
18.59786845,97398.94263,1479760022,18.15796816
18.61830724,97399.02728,1479760024,18.17879325
18.63441053,97401.15972,1479760025,18.19520089
18.64865576,97398.98695,1479760026,18.20971535
18.65918484,97399.25553,1479760027,18.22044343
18.67466879,97395.9247,1479760028,18.23622003
18.69139145,97398.11631,1479760029,18.25325875
18.71368834,97396.18875,1479760030,18.27597705
18.73041101,97400.7186,1479760031,18.29301578
18.74651433,97398.508,1479760033,18.30942345
18.76757252,97396.3421,1479760034,18.33087964
18.8022566,97395.61708,1479760035,18.36621925
18.80597276,97402.19519,1479760036,18.37000564
18.81650186,97401.79504,1479760037,18.38073374
18.83260519,97400.2221,1479760038,18.39714143
18.84499237,97394.7731,1479760039,18.40976273
18.86605058,97398.3157,1479760040,18.43121894
18.87657969,97397.24693,1479760042,18.44194705
18.90383151,97399.70564,1479760043,18.46971392
18.92179294,97401.43631,1479760044,18.48801482
18.93170269,97399.27567,1479760045,18.49811187
18.94904477,97402.58793,1479760046,18.51578171
18.95957388,97398.84535,1479760047,18.52650983
18.97691596,97402.46203,1479760048,18.54417968
18.99239997,97399.1573,1479760049,18.55995633
19.01098078,97401.9793,1479760051,18.57888831
19.02646479,97399.9813,1479760052,18.59466497
19.0450456,97401.46634,1479760053,18.61359696
19.05805217,97400.44849,1479760054,18.62684936
19.07043939,97401.65135,1479760055,18.63947069
19.09025894,97403.67839,1479760056,18.65966483
19.10450424,97402.83849,1479760057,18.67417937
19.12308507,97401.64912,1479760058,18.69311138
19.13423357,97398.3281,1479760059,18.70447059
19.15281441,97403.82391,1479760061,18.7234026
19.16458228,97402.59746,1479760062,18.73539288
19.18006632,97399.92944,1479760063,18.75116957
19.20050525,97402.71363,1479760064,18.7719948
19.20855695,97398.91669,1479760065,18.78019868
19.22527972,97401.8051,1479760066,18.79723751
19.23828632,97397.77708,1479760067,18.81048994
19.25810591,97401.44521,1479760068,18.83068411
19.27111252,97399.75719,1479760070,18.84393654
19.28349976,97400.95941,1479760071,18.85655791
19.30084191,97399.92451,1479760072,18.87422782
19.31570661,97400.50959,1479760073,18.88937346
19.32809386,97398.70232,1479760074,18.90199484
19.35286837,97398.79534,1479760075,18.92723758
19.36277818,97398.97218,1479760076,18.93733469
19.38012034,97399.94296,1479760077,18.95500462
19.39808187,97400.66833,1479760079,18.97330562
19.40675296,97399.96835,1479760080,18.98214059
19.42409513,97398.59792,1479760081,18.99981053
19.4364824,97398.1275,1479760082,19.01243191
19.44948903,97397.77576,1479760083,19.02568437
19.46435376,97397.3567,1479760084,19.04083004
